Process_ID,ID,Timestamp,Voltage,Current,Power,Energy,Frequency,PF
Station03,27,2024-08-20 00:26:00,222.07,0.05,0.39,0.003,49.8,0.09
Station03,28,2024-08-20 00:27:00,238.88,0.04,0.29,0.001,50.08,0.06
Station03,29,2024-08-20 00:28:00,234.8,0.03,0.45,0.001,50.4,0.01
Station03,30,2024-08-20 00:29:00,234.63,0.03,0.04,0.003,50.49,0.07
Station03,31,2024-08-20 00:30:00,226.04,0.02,0.3,0.002,50.05,0.09
Station03,32,2024-08-20 00:31:00,235.78,0.04,0.07,0.001,50.21,0.06
Station03,33,2024-08-20 00:32:00,220.37,0.04,0.4,0.002,50.45,0.01
Station03,34,2024-08-20 00:33:00,222.75,0.03,0.39,0.003,50.12,0.07
Station03,35,2024-08-20 00:34:00,221.89,0.03,0.26,0.001,49.68,0.05
Station03,36,2024-08-20 00:35:00,232.88,0.04,0.27,0.002,49.89,0.03
Station03,37,2024-08-20 00:36:00,220.52,0.04,0.22,0.003,49.52,0.01
Station03,38,2024-08-20 00:37:00,224.94,0.03,0.41,0.001,50.33,0.02
Station03,39,2024-08-20 00:38:00,227.6,0.02,0.26,0.002,49.58,0.02
Station03,40,2024-08-20 00:39:00,234.52,0.02,0.01,0.001,49.53,0.01
Station03,41,2024-08-20 00:40:00,233.75,0.03,0.2,0.002,49.84,0.1
Station03,42,2024-08-20 00:41:00,226.86,0.04,0.16,0.002,50.34,0.06
Station03,43,2024-08-20 00:42:00,235.33,0.02,0.04,0.003,49.77,0.04
Station03,44,2024-08-20 00:43:00,229.72,0.03,0.22,0.002,50.3,0.01
Station03,45,2024-08-20 00:44:00,225.11,0.03,0.34,0.003,50.39,0.03
Station03,46,2024-08-20 00:45:00,222.46,0.05,0.08,0.002,50.42,0.06
Station03,47,2024-08-20 00:46:00,227.58,0.04,0.13,0.002,49.92,0.02
Station03,48,2024-08-20 00:47:00,224.95,0.03,0.27,0.003,50.48,0.05
Station03,49,2024-08-20 00:48:00,226.47,0.03,0.15,0.003,50.44,0.08
Station03,50,2024-08-20 00:49:00,236.1,0.02,0.21,0.001,49.63,0.09
Station03,51,2024-08-20 00:50:00,236.6,0.03,0.18,0.003,49.77,0.1
Station03,52,2024-08-20 00:51:00,225.35,0.03,0.17,0.002,49.62,0.03
Station03,53,2024-08-20 00:52:00,223.53,0.04,0.3,0.002,49.62,0.05
Station03,54,2024-08-20 00:53:00,239.99,0.05,0.27,0.002,50.32,0.09
Station03,55,2024-08-20 00:54:00,226.93,0.05,0.13,0.001,50.41,0.06
Station03,56,2024-08-20 00:55:00,221.53,0.04,0.18,0.003,50.09,0.05
Station03,57,2024-08-20 00:56:00,239.78,0.03,0.39,0.001,50.42,0.01
Station03,58,2024-08-20 00:57:00,234.04,0.03,0.45,0.002,49.8,0.09
Station03,59,2024-08-20 00:58:00,236.19,0.04,0.27,0.001,50.05,0.01
Station03,60,2024-08-20 00:59:00,221.58,0.05,0.48,0.002,50.21,0.09
Station03,61,2024-08-20 01:00:00,224.38,0.05,0.07,0.002,49.73,0.09
Station03,62,2024-08-20 01:01:00,235.35,0.04,0.15,0.003,49.57,0.02
Station03,63,2024-08-20 01:02:00,238.2,0.02,0.45,0.002,49.89,0.04
Station03,64,2024-08-20 01:03:00,228.62,0.05,0.07,0.002,49.62,0.09
Station03,65,2024-08-20 01:04:00,233.31,0.03,0.4,0.002,49.92,0.06
Station03,66,2024-08-20 01:05:00,221.35,0.02,0.2,0.002,49.96,0.08
Station03,67,2024-08-20 01:06:00,225.97,0.04,0.48,0.002,50.08,0.01
Station03,68,2024-08-20 01:07:00,220.26,0.02,0.26,0.001,50.28,0.0
Station03,69,2024-08-20 01:08:00,236.5,0.03,0.02,0.001,50.03,0.03
Station03,70,2024-08-20 01:09:00,224.93,0.03,0.14,0.001,49.68,0.07
Station03,71,2024-08-20 01:10:00,236.83,0.02,0.4,0.001,49.72,0.07
Station03,72,2024-08-20 01:11:00,220.58,0.03,0.24,0.001,50.26,0.02
Station03,73,2024-08-20 01:12:00,236.33,0.04,0.39,0.001,49.63,0.09
Station03,74,2024-08-20 01:13:00,223.73,0.04,0.33,0.002,50.29,0.04
Station03,75,2024-08-20 01:14:00,233.2,0.04,0.04,0.002,50.37,0.04
Station03,76,2024-08-20 01:15:00,236.92,0.04,0.18,0.003,50.07,0.09
Station03,77,2024-08-20 01:16:00,230.58,0.04,0.23,0.002,49.64,0.03
Station03,78,2024-08-20 01:17:00,238.51,0.05,0.17,0.001,49.87,0.09
Station03,79,2024-08-20 01:18:00,226.54,0.04,0.46,0.003,50.48,0.05
Station03,80,2024-08-20 01:19:00,220.1,0.02,0.22,0.002,50.11,0.02
Station03,81,2024-08-20 01:20:00,231.77,0.05,0.33,0.001,49.9,0.02
Station03,82,2024-08-20 01:21:00,227.53,0.04,0.37,0.001,50.04,0.05
Station03,83,2024-08-20 01:22:00,223.79,0.05,0.35,0.002,49.91,0.01
Station03,84,2024-08-20 01:23:00,233.8,0.03,0.18,0.001,50.08,0.07
Station03,85,2024-08-20 01:24:00,229.07,0.04,0.45,0.002,50.41,0.0
Station03,86,2024-08-20 01:25:00,224.27,0.03,0.49,0.002,50.22,0.01
Station03,87,2024-08-20 01:26:00,227.2,0.04,0.21,0.002,49.6,0.05
Station03,88,2024-08-20 01:27:00,235.63,0.04,0.12,0.002,50.49,0.04
Station03,89,2024-08-20 01:28:00,238.31,0.03,0.1,0.002,50.16,0.1
Station03,90,2024-08-20 01:29:00,234.99,0.03,0.46,0.002,49.93,0.0
Station03,91,2024-08-20 01:30:00,230.33,0.02,0.29,0.001,50.43,0.05
Station03,92,2024-08-20 01:31:00,226.75,0.03,0.25,0.002,50.34,0.03
Station03,93,2024-08-20 01:32:00,228.25,0.04,0.12,0.002,50.11,0.09
Station03,94,2024-08-20 01:33:00,234.75,0.04,0.19,0.003,49.94,0.08
Station03,95,2024-08-20 01:34:00,232.72,0.02,0.17,0.002,50.23,0.09
Station03,96,2024-08-20 01:35:00,221.29,0.02,0.42,0.003,50.34,0.08
Station03,97,2024-08-20 01:36:00,225.87,0.02,0.3,0.001,49.92,0.06
Station03,98,2024-08-20 01:37:00,239.14,0.05,0.29,0.002,50.34,0.04
Station03,99,2024-08-20 01:38:00,232.69,0.03,0.15,0.001,50.5,0.05
Station03,100,2024-08-20 01:39:00,225.52,0.04,0.46,0.002,50.13,0.07
Station03,101,2024-08-20 01:40:00,226.95,0.03,0.12,0.002,49.69,0.0
Station03,102,2024-08-20 01:41:00,235.78,0.03,0.05,0.002,49.92,0.1
Station03,103,2024-08-20 01:42:00,233.03,0.04,0.26,0.003,49.7,0.06
Station03,104,2024-08-20 01:43:00,237.29,0.02,0.1,0.003,49.81,0.1
Station03,105,2024-08-20 01:44:00,238.11,0.03,0.33,0.002,50.2,0.06
Station03,106,2024-08-20 01:45:00,223.97,0.04,0.09,0.003,50.02,0.05
Station03,107,2024-08-20 01:46:00,225.6,0.03,0.09,0.002,49.84,0.07
Station03,108,2024-08-20 01:47:00,239.0,0.03,0.3,0.001,49.53,0.08
Station03,109,2024-08-20 01:48:00,223.14,0.05,0.04,0.002,49.85,0.09
Station03,110,2024-08-20 01:49:00,235.06,0.04,0.39,0.003,49.77,0.04
Station03,111,2024-08-20 01:50:00,228.82,0.04,0.03,0.002,49.74,0.04
Station03,112,2024-08-20 01:51:00,222.18,0.04,0.03,0.002,50.36,0.03
Station03,113,2024-08-20 01:52:00,235.67,0.03,0.34,0.003,50.34,0.04
Station03,114,2024-08-20 01:53:00,239.65,0.03,0.11,0.003,49.93,0.09
Station03,115,2024-08-20 01:54:00,239.68,0.04,0.14,0.002,50.44,0.04
Station03,116,2024-08-20 01:55:00,230.49,0.04,0.21,0.001,50.48,0.07
Station03,117,2024-08-20 01:56:00,222.99,0.03,0.41,0.003,49.99,0.04
Station03,118,2024-08-20 01:57:00,229.93,0.04,0.24,0.001,50.38,0.07
Station03,119,2024-08-20 01:58:00,228.41,0.03,0.39,0.001,49.72,0.1
Station03,120,2024-08-20 01:59:00,234.83,0.04,0.32,0.001,49.89,0.0
Station03,121,2024-08-20 02:00:00,237.8,0.04,0.46,0.002,50.3,0.05
Station03,122,2024-08-20 02:01:00,230.1,0.03,0.26,0.001,50.38,0.0
Station03,123,2024-08-20 02:02:00,226.61,0.04,0.23,0.002,49.61,0.04
Station03,124,2024-08-20 02:03:00,221.57,0.02,0.41,0.002,49.87,0.1
Station03,125,2024-08-20 02:04:00,234.36,0.03,0.22,0.001,50.01,0.09
Station03,126,2024-08-20 02:05:00,235.51,0.03,0.01,0.001,50.15,0.08
Station03,127,2024-08-20 02:06:00,227.17,0.02,0.48,0.002,49.61,0.07
Station03,128,2024-08-20 02:07:00,235.77,0.05,0.27,0.003,49.68,0.06
Station03,129,2024-08-20 02:08:00,226.04,0.05,0.03,0.002,50.08,0.08
Station03,130,2024-08-20 02:09:00,231.36,0.04,0.23,0.002,50.31,0.02
Station03,131,2024-08-20 02:10:00,235.58,0.03,0.14,0.003,49.88,0.05
Station03,132,2024-08-20 02:11:00,224.64,0.05,0.04,0.003,50.4,0.05
Station03,133,2024-08-20 02:12:00,238.38,0.03,0.07,0.002,49.96,0.05
Station03,134,2024-08-20 02:13:00,224.82,0.04,0.14,0.003,49.88,0.07
Station03,135,2024-08-20 02:14:00,232.3,0.04,0.12,0.001,49.96,0.08
Station03,136,2024-08-20 02:15:00,224.65,0.03,0.31,0.002,50.29,0.03
Station03,137,2024-08-20 02:16:00,227.59,0.05,0.0,0.001,49.97,0.07
Station03,138,2024-08-20 02:17:00,223.65,0.03,0.46,0.001,49.6,0.05
Station03,139,2024-08-20 02:18:00,235.9,0.03,0.43,0.001,50.41,0.05
Station03,140,2024-08-20 02:19:00,224.08,0.03,0.11,0.001,50.03,0.09
Station03,141,2024-08-20 02:20:00,236.61,0.03,0.44,0.002,50.23,0.01
Station03,142,2024-08-20 02:21:00,222.56,0.04,0.28,0.002,49.78,0.02
Station03,143,2024-08-20 02:22:00,220.93,0.04,0.27,0.003,49.85,0.05
Station03,144,2024-08-20 02:23:00,231.04,0.03,0.14,0.002,49.75,0.0
Station03,145,2024-08-20 02:24:00,236.34,0.05,0.0,0.002,50.12,0.08
Station03,146,2024-08-20 02:25:00,225.75,0.05,0.26,0.001,50.12,0.06
Station03,147,2024-08-20 02:26:00,236.16,0.02,0.12,0.003,49.72,0.06
Station03,148,2024-08-20 02:27:00,237.28,0.04,0.41,0.002,50.47,0.08
Station03,149,2024-08-20 02:28:00,225.21,0.02,0.07,0.002,49.93,0.07
Station03,150,2024-08-20 02:29:00,223.43,0.03,0.13,0.002,49.63,0.09
Station03,151,2024-08-20 02:30:00,227.35,0.05,0.46,0.002,50.48,0.03
Station03,152,2024-08-20 02:31:00,233.3,0.05,0.25,0.002,49.93,0.06
Station03,153,2024-08-20 02:32:00,236.83,0.05,0.1,0.002,49.98,0.04
Station03,154,2024-08-20 02:33:00,229.65,0.04,0.45,0.001,50.3,0.02
Station03,155,2024-08-20 02:34:00,222.88,0.03,0.13,0.002,50.2,0.07
Station03,156,2024-08-20 02:35:00,221.22,0.03,0.03,0.002,50.21,0.02
Station03,157,2024-08-20 02:36:00,222.99,0.04,0.49,0.002,50.37,0.08
Station03,158,2024-08-20 02:37:00,237.65,0.03,0.06,0.003,49.99,0.08
Station03,159,2024-08-20 02:38:00,221.68,0.04,0.27,0.003,49.92,0.01
Station03,160,2024-08-20 02:39:00,236.97,0.02,0.27,0.001,49.73,0.09
Station03,161,2024-08-20 02:40:00,226.0,0.03,0.32,0.003,50.4,0.05
Station03,162,2024-08-20 02:41:00,232.74,0.04,0.39,0.002,49.81,0.05
Station03,163,2024-08-20 02:42:00,234.98,0.04,0.5,0.002,49.88,0.06
Station03,164,2024-08-20 02:43:00,228.55,0.04,0.23,0.002,49.67,0.04
Station03,165,2024-08-20 02:44:00,221.11,0.03,0.29,0.002,49.6,0.06
Station03,166,2024-08-20 02:45:00,235.31,0.03,0.31,0.002,50.28,0.03
Station03,167,2024-08-20 02:46:00,234.36,0.02,0.26,0.003,49.92,0.01
Station03,168,2024-08-20 02:47:00,224.54,0.02,0.37,0.002,49.99,0.07
Station03,169,2024-08-20 02:48:00,228.16,0.03,0.23,0.002,49.66,0.04
Station03,170,2024-08-20 02:49:00,233.45,0.02,0.14,0.003,49.52,0.05
Station03,171,2024-08-20 02:50:00,227.36,0.03,0.34,0.002,49.88,0.01
Station03,172,2024-08-20 02:51:00,234.09,0.03,0.27,0.003,50.41,0.08
Station03,173,2024-08-20 02:52:00,233.55,0.02,0.05,0.002,49.95,0.04
Station03,174,2024-08-20 02:53:00,230.26,0.04,0.07,0.003,49.66,0.04
Station03,175,2024-08-20 02:54:00,239.28,0.05,0.5,0.002,50.27,0.06
Station03,176,2024-08-20 02:55:00,228.22,0.04,0.47,0.003,49.55,0.02
Station03,177,2024-08-20 02:56:00,221.6,0.02,0.37,0.003,49.58,0.0
Station03,178,2024-08-20 02:57:00,229.04,0.05,0.08,0.002,49.9,0.0
Station03,179,2024-08-20 02:58:00,220.73,0.03,0.39,0.003,50.23,0.1
Station03,180,2024-08-20 02:59:00,229.85,0.03,0.15,0.002,50.17,0.01
Station03,181,2024-08-20 03:00:00,231.04,0.03,0.02,0.003,50.15,0.04
Station03,182,2024-08-20 03:01:00,223.05,0.02,0.34,0.002,49.81,0.06
Station03,183,2024-08-20 03:02:00,235.44,0.02,0.25,0.002,50.08,0.06
Station03,184,2024-08-20 03:03:00,231.13,0.03,0.02,0.003,49.7,0.09
Station03,185,2024-08-20 03:04:00,226.51,0.05,0.38,0.002,49.64,0.08
Station03,186,2024-08-20 03:05:00,229.83,0.03,0.22,0.002,50.47,0.07
Station03,187,2024-08-20 03:06:00,231.61,0.04,0.38,0.002,50.46,0.07
Station03,188,2024-08-20 03:07:00,229.71,0.02,0.26,0.002,50.07,0.06
Station03,189,2024-08-20 03:08:00,220.88,0.02,0.38,0.001,50.16,0.01
Station03,190,2024-08-20 03:09:00,236.0,0.05,0.11,0.002,50.43,0.02
Station03,191,2024-08-20 03:10:00,228.45,0.03,0.28,0.002,49.96,0.08
Station03,192,2024-08-20 03:11:00,224.38,0.05,0.28,0.001,49.8,0.1
Station03,193,2024-08-20 03:12:00,221.37,0.04,0.04,0.003,49.53,0.08
Station03,194,2024-08-20 03:13:00,229.0,0.05,0.38,0.001,50.02,0.02
Station03,195,2024-08-20 03:14:00,238.84,0.05,0.36,0.002,49.59,0.09
Station03,196,2024-08-20 03:15:00,234.07,0.05,0.29,0.002,50.46,0.0
Station03,197,2024-08-20 03:16:00,226.47,0.05,0.1,0.002,50.13,0.09
Station03,198,2024-08-20 03:17:00,237.89,0.05,0.15,0.003,49.6,0.09
Station03,199,2024-08-20 03:18:00,236.06,0.03,0.29,0.002,50.06,0.01
Station03,200,2024-08-20 03:19:00,220.36,0.03,0.43,0.003,50.24,0.03
Station03,201,2024-08-20 03:20:00,233.23,0.03,0.17,0.002,49.85,0.01
Station03,202,2024-08-20 03:21:00,235.21,0.03,0.29,0.001,50.08,0.02
Station03,203,2024-08-20 03:22:00,225.5,0.04,0.26,0.002,49.62,0.01
Station03,204,2024-08-20 03:23:00,225.31,0.03,0.11,0.002,50.04,0.0
Station03,205,2024-08-20 03:24:00,236.95,0.04,0.16,0.002,50.27,0.01
Station03,206,2024-08-20 03:25:00,224.39,0.04,0.35,0.002,49.61,0.03
Station03,207,2024-08-20 03:26:00,234.88,0.03,0.06,0.002,50.0,0.08
Station03,208,2024-08-20 03:27:00,226.79,0.03,0.41,0.002,50.13,0.03
Station03,209,2024-08-20 03:28:00,223.89,0.03,0.32,0.003,49.98,0.01
Station03,210,2024-08-20 03:29:00,235.15,0.04,0.32,0.002,49.95,0.04
Station03,211,2024-08-20 03:30:00,223.3,0.04,0.49,0.001,50.48,0.09
Station03,212,2024-08-20 03:31:00,229.11,0.04,0.05,0.002,49.76,0.02
Station03,213,2024-08-20 03:32:00,226.98,0.03,0.17,0.001,49.55,0.02
Station03,214,2024-08-20 03:33:00,221.41,0.05,0.15,0.002,49.67,0.01
Station03,215,2024-08-20 03:34:00,233.18,0.04,0.37,0.001,50.43,0.01
Station03,216,2024-08-20 03:35:00,229.31,0.03,0.49,0.002,50.5,0.07
Station03,217,2024-08-20 03:36:00,222.5,0.02,0.03,0.002,50.3,0.05
Station03,218,2024-08-20 03:37:00,223.71,0.03,0.36,0.002,49.75,0.05
Station03,219,2024-08-20 03:38:00,228.25,0.04,0.23,0.002,50.12,0.08
Station03,220,2024-08-20 03:39:00,222.8,0.03,0.01,0.002,50.2,0.02
Station03,221,2024-08-20 03:40:00,237.05,0.03,0.26,0.003,49.77,0.03
Station03,222,2024-08-20 03:41:00,230.16,0.05,0.48,0.001,49.79,0.07
Station03,223,2024-08-20 03:42:00,226.0,0.03,0.14,0.003,49.73,0.04
Station03,224,2024-08-20 03:43:00,237.65,0.05,0.19,0.002,50.25,0.05
Station03,225,2024-08-20 03:44:00,224.3,0.03,0.47,0.002,50.37,0.0
Station03,226,2024-08-20 03:45:00,237.84,0.04,0.31,0.003,49.97,0.02
Station03,227,2024-08-20 03:46:00,229.88,0.04,0.14,0.002,49.71,0.01
Station03,228,2024-08-20 03:47:00,234.55,0.04,0.02,0.001,49.98,0.05
Station03,229,2024-08-20 03:48:00,237.84,0.05,0.42,0.003,50.24,0.03
Station03,230,2024-08-20 03:49:00,235.73,0.03,0.45,0.003,49.91,0.08
Station03,231,2024-08-20 03:50:00,225.67,0.05,0.28,0.001,49.52,0.09
Station03,232,2024-08-20 03:51:00,221.59,0.04,0.17,0.003,49.78,0.07
Station03,233,2024-08-20 03:52:00,225.61,0.04,0.03,0.002,50.3,0.03
Station03,234,2024-08-20 03:53:00,230.69,0.04,0.27,0.001,49.63,0.04
Station03,235,2024-08-20 03:54:00,222.42,0.02,0.01,0.002,50.41,0.03
Station03,236,2024-08-20 03:55:00,226.34,0.02,0.15,0.002,50.19,0.0
Station03,237,2024-08-20 03:56:00,226.48,0.03,0.16,0.002,50.34,0.07
Station03,238,2024-08-20 03:57:00,235.62,0.05,0.48,0.003,50.45,0.07
Station03,239,2024-08-20 03:58:00,228.15,0.04,0.21,0.001,49.58,0.02
Station03,240,2024-08-20 03:59:00,229.21,0.03,0.24,0.002,49.83,0.05
Station03,241,2024-08-20 04:00:00,222.37,0.03,0.1,0.002,50.42,0.03
Station03,242,2024-08-20 04:01:00,236.13,0.04,0.1,0.002,50.12,0.09
Station03,243,2024-08-20 04:02:00,230.47,0.02,0.47,0.001,50.04,0.09
Station03,244,2024-08-20 04:03:00,223.98,0.05,0.22,0.003,49.83,0.06
Station03,245,2024-08-20 04:04:00,235.17,0.05,0.43,0.003,49.98,0.08
Station03,246,2024-08-20 04:05:00,238.79,0.02,0.08,0.001,50.1,0.02
Station03,247,2024-08-20 04:06:00,237.56,0.04,0.05,0.002,49.6,0.08
Station03,248,2024-08-20 04:07:00,225.06,0.03,0.04,0.001,49.61,0.06
Station03,249,2024-08-20 04:08:00,220.69,0.04,0.26,0.003,50.15,0.03
Station03,250,2024-08-20 04:09:00,223.91,0.03,0.27,0.003,49.58,0.04
Station03,251,2024-08-20 04:10:00,232.55,0.02,0.3,0.003,50.23,0.05
Station03,252,2024-08-20 04:11:00,228.75,0.02,0.07,0.001,50.31,0.02
Station03,253,2024-08-20 04:12:00,222.3,0.04,0.44,0.002,50.46,0.04
Station03,254,2024-08-20 04:13:00,239.9,0.05,0.38,0.001,49.6,0.03
Station03,255,2024-08-20 04:14:00,222.38,0.05,0.25,0.001,49.68,0.01
Station03,256,2024-08-20 04:15:00,223.37,0.03,0.13,0.002,50.08,0.0
Station03,257,2024-08-20 04:16:00,223.98,0.04,0.43,0.003,50.23,0.09
Station03,258,2024-08-20 04:17:00,235.2,0.04,0.26,0.003,50.18,0.06
Station03,259,2024-08-20 04:18:00,227.21,0.04,0.08,0.001,50.09,0.09
Station03,260,2024-08-20 04:19:00,227.82,0.03,0.36,0.002,49.57,0.08
Station03,261,2024-08-20 04:20:00,234.48,0.03,0.15,0.001,49.6,0.05
Station03,262,2024-08-20 04:21:00,229.09,0.04,0.28,0.002,49.56,0.08
Station03,263,2024-08-20 04:22:00,229.92,0.04,0.47,0.001,50.25,0.07
Station03,264,2024-08-20 04:23:00,238.39,0.04,0.29,0.002,49.92,0.07
Station03,265,2024-08-20 04:24:00,239.75,0.03,0.32,0.003,49.93,0.0
Station03,266,2024-08-20 04:25:00,229.41,0.05,0.49,0.003,49.62,0.09
Station03,267,2024-08-20 04:26:00,229.15,0.02,0.32,0.001,49.66,0.05
Station03,268,2024-08-20 04:27:00,223.65,0.03,0.28,0.003,49.51,0.0
Station03,269,2024-08-20 04:28:00,235.18,0.03,0.21,0.002,50.39,0.06
Station03,270,2024-08-20 04:29:00,229.13,0.03,0.45,0.002,50.39,0.03
Station03,271,2024-08-20 04:30:00,229.07,0.04,0.11,0.002,49.9,0.02
Station03,272,2024-08-20 04:31:00,231.56,0.02,0.27,0.002,50.47,0.02
Station03,273,2024-08-20 04:32:00,221.39,0.04,0.08,0.003,50.46,0.03
Station03,274,2024-08-20 04:33:00,231.12,0.05,0.24,0.003,50.42,0.01
Station03,275,2024-08-20 04:34:00,239.2,0.05,0.32,0.001,49.57,0.03
Station03,276,2024-08-20 04:35:00,220.15,0.03,0.43,0.003,49.82,0.03
Station03,277,2024-08-20 04:36:00,233.05,0.03,0.06,0.002,50.46,0.09
Station03,278,2024-08-20 04:37:00,230.78,0.05,0.25,0.001,50.28,0.03
Station03,279,2024-08-20 04:38:00,220.08,0.05,0.41,0.002,49.94,0.08
Station03,280,2024-08-20 04:39:00,224.73,0.02,0.43,0.003,49.91,0.04
Station03,281,2024-08-20 04:40:00,230.19,0.02,0.2,0.001,50.03,0.09
Station03,282,2024-08-20 04:41:00,229.44,0.04,0.24,0.003,49.59,0.08
Station03,283,2024-08-20 04:42:00,233.7,0.04,0.27,0.002,50.04,0.05
Station03,284,2024-08-20 04:43:00,222.83,0.05,0.24,0.002,49.88,0.0
Station03,285,2024-08-20 04:44:00,233.08,0.04,0.14,0.003,49.54,0.02
Station03,286,2024-08-20 04:45:00,235.89,0.02,0.38,0.001,50.17,0.08
Station03,287,2024-08-20 04:46:00,230.55,0.03,0.1,0.002,50.49,0.01
Station03,288,2024-08-20 04:47:00,233.8,0.04,0.35,0.002,50.19,0.03
Station03,289,2024-08-20 04:48:00,233.77,0.03,0.39,0.003,49.81,0.02
Station03,290,2024-08-20 04:49:00,234.65,0.05,0.27,0.002,50.29,0.1
Station03,291,2024-08-20 04:50:00,230.39,0.05,0.39,0.001,49.5,0.01
Station03,292,2024-08-20 04:51:00,227.32,0.03,0.02,0.001,49.88,0.08
Station03,293,2024-08-20 04:52:00,233.71,0.05,0.1,0.002,49.97,0.0
Station03,294,2024-08-20 04:53:00,222.21,0.04,0.17,0.003,50.48,0.04
Station03,295,2024-08-20 04:54:00,237.01,0.03,0.05,0.003,50.36,0.07
Station03,296,2024-08-20 04:55:00,235.55,0.04,0.03,0.003,49.74,0.08
Station03,297,2024-08-20 04:56:00,238.99,0.04,0.07,0.001,50.25,0.02
Station03,298,2024-08-20 04:57:00,229.67,0.03,0.06,0.003,49.9,0.09
Station03,299,2024-08-20 04:58:00,229.52,0.03,0.34,0.003,50.5,0.02
Station03,300,2024-08-20 04:59:00,227.87,0.05,0.36,0.003,49.93,0.07
Station03,301,2024-08-20 05:00:00,233.26,0.02,0.15,0.002,50.29,0.08
Station03,302,2024-08-20 05:01:00,239.8,0.04,0.48,0.002,49.83,0.09
Station03,303,2024-08-20 05:02:00,232.27,0.04,0.4,0.001,50.13,0.01
Station03,304,2024-08-20 05:03:00,224.98,0.05,0.38,0.002,49.63,0.01
Station03,305,2024-08-20 05:04:00,231.42,0.03,0.11,0.002,50.09,0.01
Station03,306,2024-08-20 05:05:00,237.13,0.03,0.12,0.002,50.29,0.03
Station03,307,2024-08-20 05:06:00,231.85,0.03,0.24,0.002,50.06,0.03
Station03,308,2024-08-20 05:07:00,225.23,0.04,0.14,0.002,50.45,0.06
Station03,309,2024-08-20 05:08:00,231.16,0.03,0.46,0.001,49.56,0.0
Station03,310,2024-08-20 05:09:00,221.95,0.03,0.12,0.002,49.86,0.0
Station03,311,2024-08-20 05:10:00,234.9,0.05,0.09,0.002,49.92,0.07
Station03,312,2024-08-20 05:11:00,236.38,0.02,0.37,0.002,50.37,0.07
Station03,313,2024-08-20 05:12:00,224.99,0.03,0.35,0.001,49.62,0.06
Station03,314,2024-08-20 05:13:00,229.82,0.04,0.11,0.001,49.73,0.07
Station03,315,2024-08-20 05:14:00,236.78,0.03,0.47,0.002,50.33,0.01
Station03,316,2024-08-20 05:15:00,227.68,0.04,0.17,0.002,49.5,0.09
Station03,317,2024-08-20 05:16:00,236.13,0.02,0.46,0.003,50.32,0.01
Station03,318,2024-08-20 05:17:00,225.71,0.04,0.12,0.003,49.67,0.02
Station03,319,2024-08-20 05:18:00,229.36,0.03,0.13,0.002,49.82,0.05
Station03,320,2024-08-20 05:19:00,226.41,0.02,0.09,0.002,49.9,0.05
Station03,321,2024-08-20 05:20:00,231.64,0.03,0.01,0.002,49.63,0.02
Station03,322,2024-08-20 05:21:00,228.04,0.03,0.2,0.002,49.73,0.07
Station03,323,2024-08-20 05:22:00,231.61,0.05,0.22,0.003,49.92,0.03
