Process_ID,ID,Timestamp,Voltage,Current,Power,Energy,Frequency,PF
Staition01,136,2024-08-14 11:25:55,229.30,0.03,0.00,0.002,49.90,0.00
Staition01,137,2024-08-14 11:26:10,229.30,0.03,0.00,0.002,49.90,0.00
Staition01,138,2024-08-14 11:26:25,229.10,0.03,0.00,0.002,49.90,0.00
Staition01,139,2024-08-14 11:26:40,229.30,0.03,0.00,0.002,49.90,0.00
Staition01,140,2024-08-14 11:26:55,229.40,0.03,0.00,0.002,49.90,0.00
Staition01,141,2024-08-14 11:27:10,229.80,0.03,0.00,0.002,49.90,0.00
Staition01,142,2024-08-14 11:27:25,229.70,0.03,0.00,0.002,49.90,0.00
Staition01,143,2024-08-14 11:27:40,229.60,0.03,0.00,0.002,49.90,0.00
Staition01,144,2024-08-14 11:27:55,229.60,0.03,0.00,0.002,49.90,0.00
Staition01,145,2024-08-14 11:28:10,229.60,0.03,0.00,0.002,49.90,0.00
Staition01,146,2024-08-14 11:28:25,229.60,0.03,0.00,0.002,50.00,0.00
Staition01,147,2024-08-14 11:28:41,229.70,0.03,0.00,0.002,49.90,0.00
Staition01,148,2024-08-14 11:28:56,229.70,0.03,0.00,0.002,50.00,0.00
Staition01,149,2024-08-14 11:29:11,229.80,0.03,0.00,0.002,50.00,0.00
Staition01,150,2024-08-14 11:29:26,229.70,0.03,0.00,0.002,50.00,0.00
Staition01,151,2024-08-14 11:29:41,229.90,0.03,0.00,0.002,50.00,0.00
Staition01,152,2024-08-14 11:29:56,230.10,0.03,0.00,0.002,50.00,0.00
Staition01,153,2024-08-14 11:30:11,230.20,0.03,0.00,0.002,50.00,0.00
Staition01,154,2024-08-14 11:30:26,230.00,0.03,0.00,0.002,50.00,0.00
Staition01,155,2024-08-14 11:30:41,230.20,0.03,0.00,0.002,50.00,0.00
Staition01,156,2024-08-14 11:30:56,230.20,0.03,0.00,0.002,50.00,0.00
Staition01,157,2024-08-14 11:31:11,230.00,0.03,0.00,0.002,49.90,0.00
Staition01,158,2024-08-14 11:31:26,229.80,0.03,0.00,0.002,50.00,0.00
Staition01,159,2024-08-14 11:31:42,229.80,0.03,0.00,0.002,50.00,0.00
Staition01,160,2024-08-14 11:31:57,230.10,0.03,0.00,0.002,50.00,0.00
Staition01,161,2024-08-14 11:32:12,234.80,0.04,0.00,0.002,50.00,0.00
Staition01,162,2024-08-14 11:32:27,234.70,0.04,0.00,0.002,50.00,0.00
Staition01,163,2024-08-14 11:32:42,234.70,0.04,0.00,0.002,50.00,0.00
Staition01,164,2024-08-14 11:32:57,235.00,0.04,0.00,0.002,50.00,0.00
Staition01,165,2024-08-14 11:33:12,235.10,0.04,0.00,0.002,50.00,0.00
Staition01,166,2024-08-14 11:33:27,234.80,0.04,0.00,0.002,50.00,0.00
Staition01,167,2024-08-14 11:33:42,234.80,0.04,0.00,0.002,50.00,0.00
