Process_ID,ID,Timestamp,Voltage,Current,Power,Energy,Frequency,PF
Station04,61,2024-08-15 01:00:00,227.36,0.02,0.26,0.001,50.14,0.03
Station04,62,2024-08-15 01:01:00,229.99,0.04,0.16,0.002,49.85,0.06
Station04,63,2024-08-15 01:02:00,227.53,0.04,0.02,0.003,49.56,0.06
Station04,64,2024-08-15 01:03:00,220.53,0.03,0.39,0.003,50.4,0.01
Station04,65,2024-08-15 01:04:00,237.02,0.05,0.11,0.001,49.92,0.08
Station04,66,2024-08-15 01:05:00,238.1,0.02,0.03,0.003,50.25,0.1
Station04,67,2024-08-15 01:06:00,234.28,0.04,0.36,0.001,49.93,0.02
Station04,68,2024-08-15 01:07:00,239.46,0.05,0.29,0.002,49.69,0.07
Station04,69,2024-08-15 01:08:00,233.08,0.03,0.04,0.001,50.16,0.07
Station04,70,2024-08-15 01:09:00,234.46,0.04,0.49,0.002,49.9,0.06
Station04,71,2024-08-15 01:10:00,233.29,0.03,0.38,0.001,49.64,0.02
Station04,72,2024-08-15 01:11:00,228.45,0.04,0.48,0.002,50.16,0.1
Station04,73,2024-08-15 01:12:00,220.58,0.05,0.26,0.002,49.94,0.07
Station04,74,2024-08-15 01:13:00,235.25,0.02,0.47,0.001,49.94,0.07
Station04,75,2024-08-15 01:14:00,236.55,0.04,0.19,0.002,50.02,0.08
Station04,76,2024-08-15 01:15:00,232.74,0.02,0.06,0.002,49.91,0.0
Station04,77,2024-08-15 01:16:00,221.8,0.04,0.36,0.003,50.19,0.07
Station04,78,2024-08-15 01:17:00,232.44,0.03,0.23,0.002,50.06,0.08
Station04,79,2024-08-15 01:18:00,238.96,0.04,0.09,0.001,49.96,0.05
Station04,80,2024-08-15 01:19:00,222.18,0.03,0.35,0.003,49.77,0.02
Station04,81,2024-08-15 01:20:00,229.67,0.04,0.12,0.002,49.78,0.05
Station04,82,2024-08-15 01:21:00,223.85,0.03,0.47,0.001,49.83,0.1
Station04,83,2024-08-15 01:22:00,239.77,0.04,0.17,0.002,50.22,0.05
Station04,84,2024-08-15 01:23:00,231.13,0.04,0.15,0.001,50.38,0.02
Station04,85,2024-08-15 01:24:00,230.36,0.03,0.2,0.002,49.93,0.05
Station04,86,2024-08-15 01:25:00,231.15,0.05,0.09,0.002,50.09,0.05
Station04,87,2024-08-15 01:26:00,236.73,0.02,0.13,0.002,49.63,0.01
Station04,88,2024-08-15 01:27:00,235.37,0.03,0.31,0.002,49.89,0.08
Station04,89,2024-08-15 01:28:00,239.08,0.03,0.09,0.002,49.52,0.04
Station04,90,2024-08-15 01:29:00,223.19,0.03,0.01,0.003,50.47,0.06
Station04,91,2024-08-15 01:30:00,234.25,0.04,0.23,0.002,50.19,0.01
Station04,92,2024-08-15 01:31:00,227.93,0.05,0.49,0.003,49.83,0.01
Station04,93,2024-08-15 01:32:00,237.6,0.02,0.34,0.003,50.05,0.09
Station04,94,2024-08-15 01:33:00,239.82,0.04,0.1,0.003,49.79,0.05
Station04,95,2024-08-15 01:34:00,235.57,0.04,0.27,0.001,50.06,0.02
Station04,96,2024-08-15 01:35:00,237.87,0.02,0.13,0.001,50.46,0.09
Station04,97,2024-08-15 01:36:00,235.29,0.04,0.29,0.002,50.14,0.06
Station04,98,2024-08-15 01:37:00,220.49,0.04,0.08,0.002,50.26,0.01
Station04,99,2024-08-15 01:38:00,236.33,0.04,0.15,0.003,49.58,0.03
Station04,100,2024-08-15 01:39:00,237.39,0.02,0.11,0.001,50.49,0.02
Station04,101,2024-08-15 01:40:00,222.37,0.03,0.26,0.002,49.93,0.04
Station04,102,2024-08-15 01:41:00,225.64,0.04,0.46,0.001,49.75,0.07
Station04,103,2024-08-15 01:42:00,230.39,0.04,0.4,0.002,49.76,0.07
Station04,104,2024-08-15 01:43:00,229.18,0.04,0.27,0.002,50.07,0.01
Station04,105,2024-08-15 01:44:00,235.41,0.04,0.37,0.002,50.41,0.03
Station04,106,2024-08-15 01:45:00,223.48,0.03,0.34,0.003,49.71,0.09
Station04,107,2024-08-15 01:46:00,230.33,0.03,0.45,0.003,50.46,0.06
Station04,108,2024-08-15 01:47:00,222.7,0.05,0.26,0.003,50.3,0.04
Station04,109,2024-08-15 01:48:00,227.98,0.05,0.38,0.002,50.03,0.05
Station04,110,2024-08-15 01:49:00,231.94,0.03,0.12,0.003,50.01,0.0
Station04,111,2024-08-15 01:50:00,232.01,0.05,0.22,0.003,50.41,0.01
Station04,112,2024-08-15 01:51:00,237.62,0.03,0.16,0.002,50.26,0.08
Station04,113,2024-08-15 01:52:00,220.3,0.04,0.24,0.003,49.52,0.0
Station04,114,2024-08-15 01:53:00,238.79,0.05,0.28,0.002,49.62,0.04
Station04,115,2024-08-15 01:54:00,224.63,0.03,0.15,0.001,50.09,0.01
Station04,116,2024-08-15 01:55:00,221.43,0.03,0.5,0.002,49.74,0.09
Station04,117,2024-08-15 01:56:00,231.38,0.05,0.45,0.002,50.48,0.07
Station04,118,2024-08-15 01:57:00,234.2,0.04,0.36,0.003,49.53,0.08
Station04,119,2024-08-15 01:58:00,236.41,0.03,0.15,0.002,50.08,0.09
Station04,120,2024-08-15 01:59:00,234.4,0.03,0.29,0.002,49.59,0.08
Station04,121,2024-08-15 02:00:00,232.0,0.05,0.27,0.002,49.76,0.05
Station04,122,2024-08-15 02:01:00,227.36,0.04,0.02,0.002,49.83,0.05
Station04,123,2024-08-15 02:02:00,226.76,0.04,0.24,0.002,49.99,0.02
Station04,124,2024-08-15 02:03:00,231.22,0.03,0.49,0.002,49.92,0.01
Station04,125,2024-08-15 02:04:00,237.33,0.03,0.43,0.001,49.62,0.07
Station04,126,2024-08-15 02:05:00,231.59,0.05,0.48,0.002,49.94,0.01
Station04,127,2024-08-15 02:06:00,223.12,0.05,0.28,0.001,50.02,0.04
Station04,128,2024-08-15 02:07:00,224.44,0.03,0.31,0.003,50.48,0.09
Station04,129,2024-08-15 02:08:00,229.8,0.03,0.05,0.003,50.01,0.04
Station04,130,2024-08-15 02:09:00,231.53,0.04,0.04,0.001,49.89,0.05
Station04,131,2024-08-15 02:10:00,227.07,0.03,0.43,0.001,50.15,0.0
Station04,132,2024-08-15 02:11:00,233.64,0.05,0.25,0.003,50.15,0.06
Station04,133,2024-08-15 02:12:00,228.54,0.03,0.18,0.002,49.97,0.03
Station04,134,2024-08-15 02:13:00,220.5,0.03,0.47,0.002,49.72,0.01
Station04,135,2024-08-15 02:14:00,225.84,0.03,0.33,0.002,50.14,0.07
Station04,136,2024-08-15 02:15:00,235.54,0.05,0.4,0.002,50.28,0.06
Station04,137,2024-08-15 02:16:00,231.72,0.04,0.43,0.002,50.09,0.09
Station04,138,2024-08-15 02:17:00,239.72,0.02,0.47,0.002,50.39,0.02
Station04,139,2024-08-15 02:18:00,225.43,0.05,0.26,0.001,49.75,0.03
Station04,140,2024-08-15 02:19:00,221.46,0.05,0.47,0.002,50.34,0.09
Station04,141,2024-08-15 02:20:00,220.83,0.03,0.37,0.002,50.19,0.01
Station04,142,2024-08-15 02:21:00,224.43,0.04,0.16,0.003,50.46,0.08
Station04,143,2024-08-15 02:22:00,226.49,0.04,0.4,0.003,50.2,0.1
Station04,144,2024-08-15 02:23:00,232.08,0.04,0.28,0.002,50.18,0.05
Station04,145,2024-08-15 02:24:00,220.76,0.04,0.35,0.002,50.11,0.0
Station04,146,2024-08-15 02:25:00,224.15,0.03,0.4,0.003,50.4,0.1
Station04,147,2024-08-15 02:26:00,237.54,0.05,0.02,0.001,49.51,0.01
Station04,148,2024-08-15 02:27:00,224.76,0.03,0.47,0.002,50.11,0.02
Station04,149,2024-08-15 02:28:00,223.59,0.03,0.45,0.003,50.25,0.06
Station04,150,2024-08-15 02:29:00,238.49,0.03,0.42,0.002,50.31,0.06
Station04,151,2024-08-15 02:30:00,232.89,0.04,0.43,0.001,49.67,0.07
Station04,152,2024-08-15 02:31:00,234.13,0.05,0.08,0.002,49.94,0.07
Station04,153,2024-08-15 02:32:00,234.49,0.04,0.07,0.003,50.14,0.1
Station04,154,2024-08-15 02:33:00,233.1,0.03,0.16,0.001,50.4,0.03
Station04,155,2024-08-15 02:34:00,222.43,0.02,0.08,0.003,50.3,0.03
Station04,156,2024-08-15 02:35:00,231.62,0.02,0.08,0.001,50.23,0.01
Station04,157,2024-08-15 02:36:00,232.42,0.03,0.11,0.001,50.28,0.01
Station04,158,2024-08-15 02:37:00,237.07,0.04,0.42,0.003,49.65,0.09
Station04,159,2024-08-15 02:38:00,228.76,0.04,0.42,0.002,49.72,0.07
Station04,160,2024-08-15 02:39:00,237.9,0.03,0.47,0.001,49.68,0.05
Station04,161,2024-08-15 02:40:00,239.57,0.05,0.08,0.001,50.15,0.04
Station04,162,2024-08-15 02:41:00,232.34,0.03,0.17,0.001,49.61,0.06
Station04,163,2024-08-15 02:42:00,223.4,0.05,0.48,0.002,50.13,0.08
Station04,164,2024-08-15 02:43:00,239.8,0.03,0.03,0.001,49.74,0.05
Station04,165,2024-08-15 02:44:00,227.0,0.03,0.14,0.002,50.17,0.07
Station04,166,2024-08-15 02:45:00,227.89,0.04,0.09,0.002,50.22,0.07
Station04,167,2024-08-15 02:46:00,237.83,0.05,0.02,0.003,49.55,0.05
Station04,168,2024-08-15 02:47:00,223.34,0.03,0.31,0.002,50.15,0.06
Station04,169,2024-08-15 02:48:00,226.41,0.04,0.37,0.002,49.55,0.04
Station04,170,2024-08-15 02:49:00,239.06,0.05,0.09,0.001,50.04,0.09
Station04,171,2024-08-15 02:50:00,226.94,0.04,0.28,0.001,50.36,0.03
Station04,172,2024-08-15 02:51:00,235.37,0.05,0.11,0.003,50.22,0.04
Station04,173,2024-08-15 02:52:00,236.39,0.04,0.28,0.002,49.61,0.09
Station04,174,2024-08-15 02:53:00,231.54,0.02,0.46,0.001,49.76,0.03
Station04,175,2024-08-15 02:54:00,236.21,0.05,0.08,0.003,50.35,0.02
Station04,176,2024-08-15 02:55:00,233.7,0.05,0.47,0.002,50.24,0.04
Station04,177,2024-08-15 02:56:00,225.78,0.03,0.38,0.003,49.72,0.07
Station04,178,2024-08-15 02:57:00,229.5,0.05,0.04,0.003,50.11,0.08
Station04,179,2024-08-15 02:58:00,233.02,0.03,0.29,0.001,49.58,0.08
Station04,180,2024-08-15 02:59:00,232.78,0.04,0.18,0.002,49.96,0.08
Station04,181,2024-08-15 03:00:00,223.9,0.03,0.24,0.002,50.22,0.07
Station04,182,2024-08-15 03:01:00,236.53,0.02,0.2,0.002,50.05,0.05
Station04,183,2024-08-15 03:02:00,235.67,0.03,0.17,0.002,50.01,0.1
Station04,184,2024-08-15 03:03:00,237.51,0.02,0.22,0.002,50.08,0.04
Station04,185,2024-08-15 03:04:00,234.99,0.05,0.06,0.003,50.22,0.08
Station04,186,2024-08-15 03:05:00,224.94,0.05,0.12,0.003,50.4,0.1
Station04,187,2024-08-15 03:06:00,233.39,0.04,0.39,0.002,50.2,0.05
Station04,188,2024-08-15 03:07:00,222.89,0.03,0.18,0.002,49.85,0.06
Station04,189,2024-08-15 03:08:00,233.27,0.03,0.17,0.002,49.7,0.08
Station04,190,2024-08-15 03:09:00,237.18,0.03,0.45,0.003,50.25,0.06
Station04,191,2024-08-15 03:10:00,220.17,0.04,0.32,0.002,49.91,0.03
Station04,192,2024-08-15 03:11:00,221.06,0.02,0.35,0.002,50.23,0.02
Station04,193,2024-08-15 03:12:00,223.3,0.03,0.19,0.001,50.36,0.06
Station04,194,2024-08-15 03:13:00,227.67,0.03,0.42,0.002,50.34,0.04
Station04,195,2024-08-15 03:14:00,223.99,0.04,0.5,0.002,49.94,0.1
Station04,196,2024-08-15 03:15:00,230.41,0.02,0.35,0.002,50.42,0.03
Station04,197,2024-08-15 03:16:00,227.1,0.02,0.43,0.003,50.28,0.0
Station04,198,2024-08-15 03:17:00,229.23,0.05,0.36,0.001,49.82,0.05
Station04,199,2024-08-15 03:18:00,220.63,0.02,0.29,0.003,49.62,0.1
Station04,200,2024-08-15 03:19:00,232.86,0.03,0.03,0.003,50.33,0.08
Station04,201,2024-08-15 03:20:00,223.71,0.04,0.43,0.002,50.17,0.02
Station04,202,2024-08-15 03:21:00,229.94,0.04,0.42,0.003,50.22,0.09
Station04,203,2024-08-15 03:22:00,221.88,0.03,0.03,0.001,50.44,0.07
Station04,204,2024-08-15 03:23:00,232.82,0.03,0.02,0.003,49.6,0.06
Station04,205,2024-08-15 03:24:00,234.87,0.05,0.04,0.002,49.76,0.01
Station04,206,2024-08-15 03:25:00,233.54,0.04,0.23,0.002,49.72,0.08
Station04,207,2024-08-15 03:26:00,223.39,0.05,0.06,0.002,50.18,0.04
Station04,208,2024-08-15 03:27:00,233.86,0.03,0.04,0.002,50.17,0.02
Station04,209,2024-08-15 03:28:00,233.56,0.03,0.32,0.002,49.73,0.01
Station04,210,2024-08-15 03:29:00,228.34,0.04,0.09,0.003,49.66,0.05
Station04,211,2024-08-15 03:30:00,231.67,0.03,0.42,0.001,49.69,0.04
Station04,212,2024-08-15 03:31:00,220.91,0.02,0.35,0.002,49.92,0.06
Station04,213,2024-08-15 03:32:00,227.22,0.04,0.25,0.002,50.41,0.06
Station04,214,2024-08-15 03:33:00,233.13,0.03,0.1,0.002,50.46,0.01
Station04,215,2024-08-15 03:34:00,229.56,0.05,0.04,0.002,49.94,0.04
Station04,216,2024-08-15 03:35:00,232.89,0.04,0.27,0.002,50.48,0.02
Station04,217,2024-08-15 03:36:00,222.15,0.03,0.3,0.002,50.5,0.09
Station04,218,2024-08-15 03:37:00,238.19,0.04,0.34,0.001,50.01,0.04
Station04,219,2024-08-15 03:38:00,230.1,0.04,0.31,0.002,50.14,0.01
Station04,220,2024-08-15 03:39:00,233.03,0.03,0.41,0.001,50.15,0.06
Station04,221,2024-08-15 03:40:00,233.06,0.05,0.15,0.001,50.49,0.06
Station04,222,2024-08-15 03:41:00,228.68,0.02,0.37,0.003,49.97,0.02
Station04,223,2024-08-15 03:42:00,225.52,0.04,0.01,0.003,49.94,0.0
Station04,224,2024-08-15 03:43:00,233.29,0.05,0.24,0.003,50.02,0.01
Station04,225,2024-08-15 03:44:00,225.03,0.05,0.41,0.002,50.46,0.01
Station04,226,2024-08-15 03:45:00,238.54,0.03,0.38,0.001,50.17,0.02
Station04,227,2024-08-15 03:46:00,237.47,0.04,0.03,0.002,50.02,0.02
Station04,228,2024-08-15 03:47:00,222.29,0.03,0.48,0.001,50.06,0.03
Station04,229,2024-08-15 03:48:00,235.98,0.02,0.09,0.003,49.6,0.03
Station04,230,2024-08-15 03:49:00,234.92,0.03,0.42,0.003,49.85,0.02
Station04,231,2024-08-15 03:50:00,226.76,0.02,0.28,0.003,49.59,0.02
Station04,232,2024-08-15 03:51:00,230.7,0.04,0.26,0.002,49.92,0.09
Station04,233,2024-08-15 03:52:00,225.83,0.02,0.32,0.001,49.58,0.06
Station04,234,2024-08-15 03:53:00,224.53,0.03,0.14,0.002,49.97,0.09
Station04,235,2024-08-15 03:54:00,239.61,0.03,0.19,0.002,50.32,0.07
Station04,236,2024-08-15 03:55:00,220.59,0.04,0.46,0.002,49.91,0.02
Station04,237,2024-08-15 03:56:00,239.97,0.03,0.19,0.003,50.34,0.06
Station04,238,2024-08-15 03:57:00,224.77,0.02,0.3,0.002,49.93,0.07
Station04,239,2024-08-15 03:58:00,228.29,0.02,0.24,0.003,50.28,0.05
Station04,240,2024-08-15 03:59:00,225.42,0.03,0.43,0.003,50.02,0.07
Station04,241,2024-08-15 04:00:00,222.72,0.03,0.12,0.003,49.81,0.07
Station04,242,2024-08-15 04:01:00,227.69,0.05,0.15,0.003,49.65,0.05
Station04,243,2024-08-15 04:02:00,235.69,0.03,0.08,0.001,49.87,0.02
Station04,244,2024-08-15 04:03:00,230.72,0.05,0.39,0.001,49.59,0.02
Station04,245,2024-08-15 04:04:00,224.67,0.05,0.08,0.003,50.4,0.05
Station04,246,2024-08-15 04:05:00,233.15,0.02,0.44,0.002,50.22,0.03
Station04,247,2024-08-15 04:06:00,232.17,0.04,0.04,0.002,49.74,0.07
Station04,248,2024-08-15 04:07:00,239.62,0.04,0.16,0.003,50.13,0.04
Station04,249,2024-08-15 04:08:00,239.27,0.05,0.29,0.002,50.06,0.02
Station04,250,2024-08-15 04:09:00,237.56,0.04,0.08,0.001,50.42,0.03
Station04,251,2024-08-15 04:10:00,238.17,0.02,0.25,0.001,50.1,0.01
Station04,252,2024-08-15 04:11:00,231.33,0.03,0.27,0.002,49.56,0.02
Station04,253,2024-08-15 04:12:00,231.58,0.03,0.39,0.003,50.14,0.02
Station04,254,2024-08-15 04:13:00,220.52,0.04,0.04,0.003,50.28,0.1
Station04,255,2024-08-15 04:14:00,231.8,0.03,0.15,0.003,49.8,0.05
Station04,256,2024-08-15 04:15:00,222.81,0.03,0.39,0.003,49.52,0.03
Station04,257,2024-08-15 04:16:00,234.16,0.03,0.42,0.002,50.31,0.03
Station04,258,2024-08-15 04:17:00,224.2,0.03,0.43,0.002,49.85,0.1
Station04,259,2024-08-15 04:18:00,231.62,0.03,0.24,0.003,49.98,0.03
Station04,260,2024-08-15 04:19:00,225.64,0.03,0.41,0.002,50.1,0.05
Station04,261,2024-08-15 04:20:00,226.39,0.04,0.35,0.003,50.39,0.06
Station04,262,2024-08-15 04:21:00,230.43,0.03,0.05,0.002,49.53,0.05
Station04,263,2024-08-15 04:22:00,223.46,0.03,0.21,0.002,50.11,0.02
Station04,264,2024-08-15 04:23:00,225.44,0.04,0.13,0.002,49.72,0.08
Station04,265,2024-08-15 04:24:00,224.61,0.02,0.09,0.002,50.46,0.06
Station04,266,2024-08-15 04:25:00,234.29,0.04,0.35,0.001,49.71,0.09
Station04,267,2024-08-15 04:26:00,221.78,0.04,0.04,0.002,49.76,0.08
Station04,268,2024-08-15 04:27:00,233.22,0.02,0.17,0.002,50.43,0.08
Station04,269,2024-08-15 04:28:00,221.42,0.05,0.23,0.003,50.25,0.06
Station04,270,2024-08-15 04:29:00,233.29,0.02,0.45,0.001,50.36,0.09
Station04,271,2024-08-15 04:30:00,231.07,0.03,0.41,0.001,49.89,0.02
Station04,272,2024-08-15 04:31:00,227.41,0.03,0.46,0.003,50.09,0.08
Station04,273,2024-08-15 04:32:00,226.97,0.03,0.41,0.001,49.62,0.0
Station04,274,2024-08-15 04:33:00,237.37,0.03,0.06,0.003,49.58,0.03
Station04,275,2024-08-15 04:34:00,234.92,0.03,0.44,0.002,50.48,0.04
Station04,276,2024-08-15 04:35:00,225.65,0.03,0.08,0.001,50.18,0.04
Station04,277,2024-08-15 04:36:00,224.72,0.04,0.32,0.003,50.34,0.08
Station04,278,2024-08-15 04:37:00,233.18,0.04,0.28,0.002,49.61,0.02
Station04,279,2024-08-15 04:38:00,236.31,0.03,0.14,0.003,49.86,0.04
Station04,280,2024-08-15 04:39:00,222.8,0.04,0.37,0.003,50.19,0.1
Station04,281,2024-08-15 04:40:00,231.19,0.03,0.15,0.002,49.83,0.02
Station04,282,2024-08-15 04:41:00,233.19,0.05,0.44,0.001,50.0,0.02
Station04,283,2024-08-15 04:42:00,232.5,0.03,0.38,0.001,50.4,0.05
Station04,284,2024-08-15 04:43:00,226.38,0.02,0.03,0.003,50.43,0.06
Station04,285,2024-08-15 04:44:00,221.01,0.04,0.34,0.002,49.93,0.05
Station04,286,2024-08-15 04:45:00,221.21,0.03,0.31,0.003,50.37,0.08
Station04,287,2024-08-15 04:46:00,229.58,0.04,0.19,0.001,50.06,0.09
Station04,288,2024-08-15 04:47:00,239.76,0.03,0.03,0.003,49.56,0.09
Station04,289,2024-08-15 04:48:00,229.78,0.04,0.41,0.002,50.31,0.06
Station04,290,2024-08-15 04:49:00,232.61,0.04,0.16,0.002,50.08,0.07
Station04,291,2024-08-15 04:50:00,232.89,0.04,0.18,0.001,50.36,0.03
Station04,292,2024-08-15 04:51:00,239.37,0.02,0.04,0.003,49.67,0.03
Station04,293,2024-08-15 04:52:00,223.88,0.04,0.06,0.003,49.89,0.04
Station04,294,2024-08-15 04:53:00,234.83,0.02,0.22,0.002,50.27,0.03
Station04,295,2024-08-15 04:54:00,230.14,0.03,0.46,0.001,50.16,0.05
Station04,296,2024-08-15 04:55:00,222.62,0.04,0.02,0.003,50.4,0.1
Station04,297,2024-08-15 04:56:00,228.36,0.03,0.41,0.002,49.61,0.06
Station04,298,2024-08-15 04:57:00,237.99,0.04,0.06,0.002,50.03,0.01
Station04,299,2024-08-15 04:58:00,232.73,0.04,0.35,0.003,50.42,0.08
Station04,300,2024-08-15 04:59:00,221.17,0.02,0.07,0.002,49.91,0.08
Station04,301,2024-08-15 05:00:00,235.48,0.03,0.31,0.002,49.95,0.04
Station04,302,2024-08-15 05:01:00,232.74,0.03,0.1,0.002,50.02,0.08
Station04,303,2024-08-15 05:02:00,238.57,0.03,0.29,0.001,49.7,0.06
Station04,304,2024-08-15 05:03:00,221.84,0.03,0.09,0.003,49.73,0.04
Station04,305,2024-08-15 05:04:00,228.59,0.04,0.15,0.002,50.36,0.06
Station04,306,2024-08-15 05:05:00,226.79,0.03,0.14,0.001,49.97,0.02
Station04,307,2024-08-15 05:06:00,228.86,0.03,0.44,0.003,50.05,0.01
Station04,308,2024-08-15 05:07:00,230.47,0.03,0.22,0.003,50.01,0.04
Station04,309,2024-08-15 05:08:00,239.54,0.05,0.3,0.001,49.89,0.0
Station04,310,2024-08-15 05:09:00,222.44,0.03,0.46,0.002,49.56,0.02
Station04,311,2024-08-15 05:10:00,236.37,0.04,0.08,0.002,49.9,0.05
Station04,312,2024-08-15 05:11:00,226.36,0.03,0.33,0.002,49.83,0.06
Station04,313,2024-08-15 05:12:00,234.93,0.05,0.34,0.002,50.16,0.05
Station04,314,2024-08-15 05:13:00,237.28,0.04,0.35,0.002,49.88,0.05
Station04,315,2024-08-15 05:14:00,229.45,0.03,0.14,0.002,50.18,0.1
Station04,316,2024-08-15 05:15:00,230.73,0.02,0.49,0.002,50.24,0.04
Station04,317,2024-08-15 05:16:00,223.03,0.04,0.48,0.002,49.61,0.03
Station04,318,2024-08-15 05:17:00,223.41,0.04,0.19,0.001,49.9,0.07
Station04,319,2024-08-15 05:18:00,224.86,0.03,0.38,0.002,49.54,0.05
Station04,320,2024-08-15 05:19:00,226.26,0.03,0.26,0.002,50.2,0.08
Station04,321,2024-08-15 05:20:00,232.49,0.04,0.29,0.002,49.84,0.03
Station04,322,2024-08-15 05:21:00,225.89,0.05,0.21,0.002,49.56,0.05
Station04,323,2024-08-15 05:22:00,224.68,0.04,0.12,0.001,49.7,0.09
