Process_ID,ID,Timestamp,Voltage,Current,Power,Energy,Frequency,PF
Station02,33,2024-08-15 00:32:00,220.13,0.03,0.49,0.002,49.53,0.1
Station02,34,2024-08-15 00:33:00,223.67,0.05,0.36,0.001,50.38,0.08
Station02,35,2024-08-15 00:34:00,229.34,0.02,0.18,0.002,49.75,0.07
Station02,36,2024-08-15 00:35:00,230.35,0.04,0.03,0.002,50.32,0.05
Station02,37,2024-08-15 00:36:00,220.6,0.04,0.19,0.001,50.15,0.07
Station02,38,2024-08-15 00:37:00,233.96,0.05,0.25,0.002,49.69,0.01
Station02,39,2024-08-15 00:38:00,220.58,0.03,0.17,0.002,49.57,0.06
Station02,40,2024-08-15 00:39:00,234.96,0.05,0.44,0.002,49.67,0.07
Station02,41,2024-08-15 00:40:00,233.94,0.02,0.24,0.002,49.77,0.07
Station02,42,2024-08-15 00:41:00,233.91,0.04,0.31,0.002,50.09,0.07
Station02,43,2024-08-15 00:42:00,222.23,0.04,0.28,0.001,50.29,0.06
Station02,44,2024-08-15 00:43:00,233.75,0.03,0.25,0.002,50.45,0.05
Station02,45,2024-08-15 00:44:00,236.0,0.04,0.17,0.002,49.66,0.09
Station02,46,2024-08-15 00:45:00,234.1,0.03,0.32,0.002,49.56,0.08
Station02,47,2024-08-15 00:46:00,224.53,0.03,0.05,0.002,50.05,0.03
Station02,48,2024-08-15 00:47:00,226.4,0.03,0.46,0.002,50.08,0.08
Station02,49,2024-08-15 00:48:00,230.46,0.04,0.47,0.002,49.7,0.05
Station02,50,2024-08-15 00:49:00,226.2,0.04,0.37,0.001,50.31,0.05
Station02,51,2024-08-15 00:50:00,232.93,0.04,0.17,0.003,49.89,0.05
Station02,52,2024-08-15 00:51:00,220.3,0.03,0.26,0.002,50.12,0.0
Station02,53,2024-08-15 00:52:00,226.34,0.04,0.49,0.003,50.03,0.02
Station02,54,2024-08-15 00:53:00,220.87,0.05,0.27,0.003,49.8,0.08
Station02,55,2024-08-15 00:54:00,236.73,0.04,0.1,0.002,50.25,0.02
Station02,56,2024-08-15 00:55:00,223.45,0.03,0.09,0.002,49.75,0.04
Station02,57,2024-08-15 00:56:00,224.98,0.04,0.01,0.002,50.0,0.07
Station02,58,2024-08-15 00:57:00,225.27,0.04,0.46,0.002,50.11,0.0
Station02,59,2024-08-15 00:58:00,239.22,0.03,0.22,0.002,49.8,0.04
Station02,60,2024-08-15 00:59:00,239.39,0.05,0.34,0.002,50.21,0.01
Station02,61,2024-08-15 01:00:00,232.11,0.02,0.21,0.002,50.2,0.03
Station02,62,2024-08-15 01:01:00,227.26,0.03,0.42,0.002,50.08,0.0
Station02,63,2024-08-15 01:02:00,238.89,0.05,0.08,0.001,49.89,0.09
Station02,64,2024-08-15 01:03:00,239.08,0.05,0.05,0.002,49.77,0.01
Station02,65,2024-08-15 01:04:00,237.2,0.02,0.18,0.002,49.61,0.07
Station02,66,2024-08-15 01:05:00,230.43,0.04,0.38,0.002,49.99,0.07
Station02,67,2024-08-15 01:06:00,233.32,0.04,0.19,0.002,49.64,0.09
Station02,68,2024-08-15 01:07:00,228.49,0.05,0.24,0.001,49.56,0.04
Station02,69,2024-08-15 01:08:00,238.66,0.05,0.43,0.002,49.58,0.1
Station02,70,2024-08-15 01:09:00,223.08,0.05,0.05,0.003,49.73,0.07
Station02,71,2024-08-15 01:10:00,239.63,0.05,0.34,0.001,50.46,0.06
Station02,72,2024-08-15 01:11:00,227.42,0.04,0.3,0.002,50.18,0.08
Station02,73,2024-08-15 01:12:00,225.97,0.05,0.29,0.002,50.01,0.04
Station02,74,2024-08-15 01:13:00,239.84,0.03,0.02,0.002,50.14,0.09
Station02,75,2024-08-15 01:14:00,232.75,0.04,0.08,0.002,49.53,0.01
Station02,76,2024-08-15 01:15:00,220.5,0.04,0.08,0.001,49.55,0.07
Station02,77,2024-08-15 01:16:00,227.64,0.02,0.44,0.001,49.95,0.08
Station02,78,2024-08-15 01:17:00,237.23,0.04,0.28,0.001,49.75,0.02
Station02,79,2024-08-15 01:18:00,229.32,0.03,0.5,0.003,50.08,0.02
Station02,80,2024-08-15 01:19:00,237.32,0.04,0.11,0.002,49.56,0.09
Station02,81,2024-08-15 01:20:00,223.48,0.05,0.03,0.002,49.73,0.0
Station02,82,2024-08-15 01:21:00,223.68,0.03,0.47,0.001,49.6,0.05
Station02,83,2024-08-15 01:22:00,239.98,0.02,0.21,0.002,49.53,0.04
Station02,84,2024-08-15 01:23:00,229.65,0.03,0.02,0.002,49.76,0.03
Station02,85,2024-08-15 01:24:00,238.11,0.04,0.11,0.003,49.63,0.01
Station02,86,2024-08-15 01:25:00,231.8,0.04,0.02,0.002,49.93,0.04
Station02,87,2024-08-15 01:26:00,225.12,0.04,0.44,0.003,49.67,0.09
Station02,88,2024-08-15 01:27:00,233.05,0.03,0.1,0.002,50.22,0.08
Station02,89,2024-08-15 01:28:00,231.61,0.04,0.04,0.002,49.99,0.08
Station02,90,2024-08-15 01:29:00,223.76,0.04,0.0,0.003,50.03,0.04
Station02,91,2024-08-15 01:30:00,232.25,0.05,0.17,0.003,50.03,0.09
Station02,92,2024-08-15 01:31:00,222.13,0.03,0.34,0.002,49.59,0.09
Station02,93,2024-08-15 01:32:00,221.12,0.02,0.14,0.001,49.92,0.05
Station02,94,2024-08-15 01:33:00,224.9,0.03,0.06,0.002,49.59,0.07
Station02,95,2024-08-15 01:34:00,233.18,0.04,0.41,0.002,50.13,0.07
Station02,96,2024-08-15 01:35:00,231.55,0.04,0.23,0.002,50.16,0.09
Station02,97,2024-08-15 01:36:00,221.98,0.03,0.03,0.002,49.94,0.02
Station02,98,2024-08-15 01:37:00,229.77,0.03,0.23,0.003,50.41,0.08
Station02,99,2024-08-15 01:38:00,235.61,0.03,0.37,0.002,50.14,0.09
Station02,100,2024-08-15 01:39:00,231.58,0.03,0.37,0.002,49.73,0.06
Station02,101,2024-08-15 01:40:00,228.98,0.02,0.44,0.001,49.87,0.07
Station02,102,2024-08-15 01:41:00,221.14,0.04,0.34,0.003,49.9,0.07
Station02,103,2024-08-15 01:42:00,222.87,0.03,0.03,0.002,49.97,0.02
Station02,104,2024-08-15 01:43:00,236.77,0.04,0.06,0.003,50.0,0.04
Station02,105,2024-08-15 01:44:00,222.02,0.03,0.1,0.001,50.21,0.05
Station02,106,2024-08-15 01:45:00,223.72,0.03,0.02,0.002,49.62,0.05
Station02,107,2024-08-15 01:46:00,232.94,0.02,0.48,0.002,50.26,0.01
Station02,108,2024-08-15 01:47:00,230.93,0.04,0.18,0.002,49.66,0.02
Station02,109,2024-08-15 01:48:00,231.83,0.02,0.37,0.001,50.14,0.03
Station02,110,2024-08-15 01:49:00,234.62,0.02,0.13,0.001,49.88,0.0
Station02,111,2024-08-15 01:50:00,229.34,0.05,0.43,0.003,49.58,0.01
Station02,112,2024-08-15 01:51:00,237.89,0.05,0.0,0.002,50.28,0.04
Station02,113,2024-08-15 01:52:00,228.79,0.03,0.22,0.003,49.69,0.07
Station02,114,2024-08-15 01:53:00,225.97,0.02,0.07,0.001,49.51,0.05
Station02,115,2024-08-15 01:54:00,224.37,0.04,0.31,0.003,50.09,0.01
Station02,116,2024-08-15 01:55:00,222.45,0.04,0.44,0.002,50.19,0.02
Station02,117,2024-08-15 01:56:00,234.66,0.03,0.07,0.002,49.89,0.09
Station02,118,2024-08-15 01:57:00,234.42,0.03,0.26,0.002,49.75,0.02
Station02,119,2024-08-15 01:58:00,226.85,0.03,0.29,0.001,50.24,0.02
Station02,120,2024-08-15 01:59:00,239.15,0.03,0.13,0.001,49.68,0.01
Station02,121,2024-08-15 02:00:00,235.89,0.03,0.02,0.002,49.93,0.07
Station02,122,2024-08-15 02:01:00,223.59,0.03,0.25,0.002,50.07,0.08
Station02,123,2024-08-15 02:02:00,226.68,0.03,0.09,0.002,50.27,0.08
Station02,124,2024-08-15 02:03:00,234.26,0.04,0.45,0.002,50.29,0.01
Station02,125,2024-08-15 02:04:00,224.52,0.04,0.08,0.002,49.85,0.02
Station02,126,2024-08-15 02:05:00,235.98,0.05,0.03,0.003,50.37,0.09
Station02,127,2024-08-15 02:06:00,234.39,0.05,0.23,0.003,49.8,0.08
Station02,128,2024-08-15 02:07:00,233.4,0.03,0.1,0.002,49.72,0.0
Station02,129,2024-08-15 02:08:00,239.04,0.05,0.45,0.002,50.47,0.01
Station02,130,2024-08-15 02:09:00,223.38,0.04,0.11,0.003,50.07,0.08
Station02,131,2024-08-15 02:10:00,232.26,0.03,0.42,0.001,50.2,0.02
Station02,132,2024-08-15 02:11:00,228.99,0.02,0.3,0.003,49.53,0.03
Station02,133,2024-08-15 02:12:00,224.17,0.05,0.02,0.003,49.52,0.07
Station02,134,2024-08-15 02:13:00,224.02,0.05,0.44,0.001,49.63,0.08
Station02,135,2024-08-15 02:14:00,239.81,0.02,0.32,0.003,50.36,0.07
Station02,136,2024-08-15 02:15:00,239.21,0.03,0.48,0.003,50.33,0.03
Station02,137,2024-08-15 02:16:00,233.11,0.05,0.28,0.001,50.14,0.03
Station02,138,2024-08-15 02:17:00,234.25,0.03,0.25,0.001,50.27,0.0
Station02,139,2024-08-15 02:18:00,233.7,0.04,0.05,0.002,50.41,0.05
Station02,140,2024-08-15 02:19:00,221.55,0.02,0.47,0.002,49.59,0.01
Station02,141,2024-08-15 02:20:00,239.33,0.02,0.36,0.003,50.3,0.02
Station02,142,2024-08-15 02:21:00,235.79,0.05,0.41,0.003,49.67,0.02
Station02,143,2024-08-15 02:22:00,229.8,0.04,0.36,0.002,49.61,0.05
Station02,144,2024-08-15 02:23:00,221.24,0.03,0.15,0.002,50.34,0.1
Station02,145,2024-08-15 02:24:00,233.27,0.05,0.16,0.001,49.85,0.07
Station02,146,2024-08-15 02:25:00,230.22,0.04,0.07,0.003,49.73,0.03
Station02,147,2024-08-15 02:26:00,228.74,0.03,0.22,0.002,49.71,0.05
Station02,148,2024-08-15 02:27:00,224.5,0.04,0.43,0.002,49.71,0.01
Station02,149,2024-08-15 02:28:00,229.87,0.02,0.1,0.002,50.06,0.09
Station02,150,2024-08-15 02:29:00,221.24,0.04,0.4,0.003,49.72,0.03
Station02,151,2024-08-15 02:30:00,230.82,0.04,0.3,0.002,49.65,0.04
Station02,152,2024-08-15 02:31:00,231.11,0.04,0.34,0.002,49.9,0.01
Station02,153,2024-08-15 02:32:00,236.63,0.05,0.31,0.003,49.51,0.09
Station02,154,2024-08-15 02:33:00,233.59,0.04,0.14,0.002,50.28,0.09
Station02,155,2024-08-15 02:34:00,231.13,0.02,0.22,0.003,49.53,0.08
Station02,156,2024-08-15 02:35:00,230.15,0.03,0.03,0.003,50.47,0.09
Station02,157,2024-08-15 02:36:00,223.68,0.03,0.0,0.001,50.25,0.01
Station02,158,2024-08-15 02:37:00,224.85,0.03,0.26,0.002,50.27,0.05
Station02,159,2024-08-15 02:38:00,228.47,0.04,0.3,0.001,50.13,0.1
Station02,160,2024-08-15 02:39:00,229.0,0.03,0.03,0.002,49.83,0.09
Station02,161,2024-08-15 02:40:00,230.31,0.04,0.5,0.002,50.32,0.07
Station02,162,2024-08-15 02:41:00,221.09,0.04,0.33,0.002,49.58,0.04
Station02,163,2024-08-15 02:42:00,237.88,0.03,0.07,0.001,50.26,0.07
Station02,164,2024-08-15 02:43:00,235.8,0.02,0.04,0.002,49.74,0.05
Station02,165,2024-08-15 02:44:00,227.94,0.04,0.33,0.001,49.97,0.09
Station02,166,2024-08-15 02:45:00,239.01,0.03,0.11,0.001,50.48,0.06
Station02,167,2024-08-15 02:46:00,233.75,0.03,0.43,0.003,50.15,0.01
Station02,168,2024-08-15 02:47:00,238.91,0.02,0.14,0.003,49.65,0.08
Station02,169,2024-08-15 02:48:00,222.32,0.02,0.09,0.003,50.28,0.07
Station02,170,2024-08-15 02:49:00,221.2,0.04,0.23,0.002,50.24,0.02
Station02,171,2024-08-15 02:50:00,229.21,0.04,0.32,0.003,50.06,0.01
Station02,172,2024-08-15 02:51:00,220.16,0.05,0.42,0.002,49.88,0.07
Station02,173,2024-08-15 02:52:00,220.9,0.05,0.05,0.002,49.83,0.02
Station02,174,2024-08-15 02:53:00,237.27,0.02,0.06,0.002,49.52,0.04
Station02,175,2024-08-15 02:54:00,222.69,0.05,0.46,0.001,49.79,0.0
Station02,176,2024-08-15 02:55:00,237.18,0.02,0.04,0.002,49.93,0.08
Station02,177,2024-08-15 02:56:00,238.69,0.02,0.38,0.003,50.4,0.04
Station02,178,2024-08-15 02:57:00,237.06,0.05,0.44,0.002,49.98,0.07
Station02,179,2024-08-15 02:58:00,234.11,0.04,0.25,0.002,50.42,0.05
Station02,180,2024-08-15 02:59:00,221.77,0.04,0.03,0.002,50.4,0.01
Station02,181,2024-08-15 03:00:00,237.96,0.02,0.31,0.002,49.84,0.01
Station02,182,2024-08-15 03:01:00,239.49,0.04,0.18,0.001,49.98,0.06
Station02,183,2024-08-15 03:02:00,233.98,0.03,0.06,0.002,50.06,0.0
Station02,184,2024-08-15 03:03:00,238.57,0.05,0.28,0.001,50.24,0.03
Station02,185,2024-08-15 03:04:00,238.5,0.02,0.13,0.002,49.89,0.08
Station02,186,2024-08-15 03:05:00,232.66,0.03,0.23,0.003,49.72,0.03
Station02,187,2024-08-15 03:06:00,226.94,0.04,0.14,0.003,49.77,0.05
Station02,188,2024-08-15 03:07:00,231.77,0.05,0.45,0.003,49.89,0.0
Station02,189,2024-08-15 03:08:00,226.11,0.04,0.2,0.002,49.6,0.03
Station02,190,2024-08-15 03:09:00,238.85,0.04,0.0,0.001,49.84,0.07
Station02,191,2024-08-15 03:10:00,236.58,0.04,0.16,0.002,50.27,0.06
Station02,192,2024-08-15 03:11:00,231.85,0.05,0.04,0.002,49.6,0.08
Station02,193,2024-08-15 03:12:00,237.39,0.02,0.43,0.003,50.21,0.01
Station02,194,2024-08-15 03:13:00,230.47,0.03,0.18,0.002,50.29,0.03
Station02,195,2024-08-15 03:14:00,228.71,0.03,0.32,0.002,49.81,0.07
Station02,196,2024-08-15 03:15:00,220.5,0.02,0.21,0.001,50.28,0.06
Station02,197,2024-08-15 03:16:00,237.88,0.02,0.35,0.002,49.94,0.03
Station02,198,2024-08-15 03:17:00,238.59,0.05,0.5,0.003,50.17,0.03
Station02,199,2024-08-15 03:18:00,228.67,0.03,0.36,0.002,49.57,0.05
Station02,200,2024-08-15 03:19:00,234.32,0.03,0.37,0.001,49.59,0.03
Station02,201,2024-08-15 03:20:00,232.64,0.02,0.09,0.003,49.58,0.02
Station02,202,2024-08-15 03:21:00,237.14,0.05,0.34,0.002,50.19,0.0
Station02,203,2024-08-15 03:22:00,238.75,0.03,0.13,0.002,49.8,0.07
Station02,204,2024-08-15 03:23:00,223.21,0.02,0.46,0.003,50.25,0.05
Station02,205,2024-08-15 03:24:00,233.91,0.02,0.45,0.001,49.87,0.01
Station02,206,2024-08-15 03:25:00,221.34,0.04,0.25,0.002,49.66,0.02
Station02,207,2024-08-15 03:26:00,236.91,0.03,0.4,0.001,49.72,0.03
Station02,208,2024-08-15 03:27:00,235.56,0.02,0.28,0.002,49.95,0.07
Station02,209,2024-08-15 03:28:00,233.33,0.05,0.23,0.002,50.2,0.07
Station02,210,2024-08-15 03:29:00,228.85,0.03,0.35,0.001,50.24,0.03
Station02,211,2024-08-15 03:30:00,232.09,0.04,0.49,0.002,50.18,0.05
Station02,212,2024-08-15 03:31:00,238.95,0.05,0.13,0.002,49.61,0.1
Station02,213,2024-08-15 03:32:00,229.34,0.05,0.05,0.002,49.68,0.06
Station02,214,2024-08-15 03:33:00,228.84,0.03,0.22,0.002,50.19,0.03
Station02,215,2024-08-15 03:34:00,231.18,0.03,0.22,0.002,50.41,0.02
Station02,216,2024-08-15 03:35:00,228.78,0.04,0.11,0.002,49.83,0.05
Station02,217,2024-08-15 03:36:00,234.83,0.03,0.38,0.002,50.23,0.08
Station02,218,2024-08-15 03:37:00,237.49,0.02,0.14,0.002,50.34,0.02
Station02,219,2024-08-15 03:38:00,238.7,0.05,0.21,0.001,49.9,0.02
Station02,220,2024-08-15 03:39:00,226.16,0.04,0.4,0.003,50.19,0.05
Station02,221,2024-08-15 03:40:00,230.68,0.04,0.2,0.002,49.52,0.03
Station02,222,2024-08-15 03:41:00,223.34,0.04,0.21,0.002,49.86,0.1
Station02,223,2024-08-15 03:42:00,227.2,0.04,0.12,0.003,50.37,0.04
Station02,224,2024-08-15 03:43:00,236.19,0.05,0.12,0.001,49.95,0.1
Station02,225,2024-08-15 03:44:00,233.83,0.04,0.44,0.003,49.95,0.05
Station02,226,2024-08-15 03:45:00,226.25,0.04,0.28,0.001,49.64,0.06
Station02,227,2024-08-15 03:46:00,236.57,0.03,0.46,0.002,50.28,0.03
Station02,228,2024-08-15 03:47:00,223.44,0.03,0.22,0.002,50.33,0.08
Station02,229,2024-08-15 03:48:00,237.01,0.04,0.37,0.003,50.22,0.05
Station02,230,2024-08-15 03:49:00,224.36,0.04,0.04,0.001,49.63,0.09
Station02,231,2024-08-15 03:50:00,235.17,0.03,0.05,0.001,49.66,0.04
Station02,232,2024-08-15 03:51:00,233.88,0.03,0.29,0.002,49.65,0.01
Station02,233,2024-08-15 03:52:00,235.0,0.03,0.5,0.002,49.83,0.03
Station02,234,2024-08-15 03:53:00,233.69,0.03,0.1,0.002,49.57,0.05
Station02,235,2024-08-15 03:54:00,228.51,0.03,0.32,0.002,50.26,0.02
Station02,236,2024-08-15 03:55:00,237.59,0.03,0.28,0.002,49.51,0.08
Station02,237,2024-08-15 03:56:00,229.02,0.04,0.01,0.001,50.28,0.1
Station02,238,2024-08-15 03:57:00,230.0,0.02,0.46,0.003,49.51,0.0
Station02,239,2024-08-15 03:58:00,238.66,0.02,0.4,0.002,49.76,0.03
Station02,240,2024-08-15 03:59:00,228.23,0.05,0.21,0.002,49.52,0.09
Station02,241,2024-08-15 04:00:00,233.84,0.02,0.16,0.003,50.0,0.04
Station02,242,2024-08-15 04:01:00,236.73,0.04,0.22,0.003,49.75,0.08
Station02,243,2024-08-15 04:02:00,224.91,0.04,0.25,0.002,49.53,0.09
Station02,244,2024-08-15 04:03:00,235.37,0.03,0.34,0.003,49.96,0.04
Station02,245,2024-08-15 04:04:00,226.23,0.05,0.28,0.002,49.82,0.08
Station02,246,2024-08-15 04:05:00,232.34,0.04,0.23,0.002,50.03,0.04
Station02,247,2024-08-15 04:06:00,227.64,0.05,0.22,0.001,50.35,0.07
Station02,248,2024-08-15 04:07:00,235.1,0.04,0.03,0.002,50.17,0.02
Station02,249,2024-08-15 04:08:00,221.03,0.04,0.18,0.002,50.1,0.06
Station02,250,2024-08-15 04:09:00,234.14,0.03,0.11,0.002,50.23,0.01
Station02,251,2024-08-15 04:10:00,239.62,0.05,0.43,0.002,50.18,0.03
Station02,252,2024-08-15 04:11:00,238.35,0.02,0.34,0.002,49.72,0.04
Station02,253,2024-08-15 04:12:00,236.8,0.05,0.18,0.002,49.92,0.07
Station02,254,2024-08-15 04:13:00,227.14,0.03,0.33,0.003,50.31,0.06
Station02,255,2024-08-15 04:14:00,227.27,0.05,0.36,0.001,49.84,0.1
Station02,256,2024-08-15 04:15:00,237.37,0.02,0.32,0.002,49.5,0.04
Station02,257,2024-08-15 04:16:00,231.17,0.04,0.36,0.003,50.06,0.07
Station02,258,2024-08-15 04:17:00,233.96,0.04,0.44,0.001,49.52,0.02
Station02,259,2024-08-15 04:18:00,222.63,0.03,0.19,0.003,50.06,0.05
Station02,260,2024-08-15 04:19:00,221.66,0.04,0.42,0.003,50.06,0.01
Station02,261,2024-08-15 04:20:00,237.16,0.02,0.18,0.003,49.9,0.09
Station02,262,2024-08-15 04:21:00,232.22,0.03,0.41,0.003,50.08,0.03
Station02,263,2024-08-15 04:22:00,229.38,0.03,0.34,0.002,49.91,0.0
Station02,264,2024-08-15 04:23:00,222.56,0.05,0.39,0.002,49.95,0.04
Station02,265,2024-08-15 04:24:00,238.79,0.02,0.01,0.001,49.68,0.03
Station02,266,2024-08-15 04:25:00,230.7,0.02,0.31,0.003,49.73,0.07
Station02,267,2024-08-15 04:26:00,232.21,0.03,0.39,0.002,50.4,0.0
Station02,268,2024-08-15 04:27:00,231.75,0.05,0.32,0.002,50.38,0.04
Station02,269,2024-08-15 04:28:00,224.25,0.04,0.05,0.003,49.74,0.05
Station02,270,2024-08-15 04:29:00,231.07,0.03,0.12,0.003,49.75,0.04
Station02,271,2024-08-15 04:30:00,232.86,0.03,0.04,0.002,50.0,0.01
Station02,272,2024-08-15 04:31:00,237.38,0.04,0.35,0.002,50.27,0.03
Station02,273,2024-08-15 04:32:00,226.35,0.03,0.45,0.003,49.76,0.08
Station02,274,2024-08-15 04:33:00,235.0,0.03,0.09,0.002,50.17,0.08
Station02,275,2024-08-15 04:34:00,231.98,0.04,0.45,0.002,50.2,0.07
Station02,276,2024-08-15 04:35:00,222.35,0.03,0.03,0.003,49.87,0.01
Station02,277,2024-08-15 04:36:00,238.58,0.03,0.2,0.001,49.7,0.06
Station02,278,2024-08-15 04:37:00,230.39,0.04,0.5,0.001,49.61,0.07
Station02,279,2024-08-15 04:38:00,224.59,0.04,0.2,0.002,49.55,0.03
Station02,280,2024-08-15 04:39:00,230.91,0.03,0.1,0.002,50.09,0.08
Station02,281,2024-08-15 04:40:00,235.4,0.03,0.5,0.001,49.82,0.05
Station02,282,2024-08-15 04:41:00,233.98,0.04,0.48,0.002,49.84,0.09
Station02,283,2024-08-15 04:42:00,222.23,0.04,0.43,0.002,50.13,0.06
Station02,284,2024-08-15 04:43:00,237.0,0.04,0.19,0.003,50.24,0.09
Station02,285,2024-08-15 04:44:00,222.62,0.02,0.37,0.003,50.03,0.03
Station02,286,2024-08-15 04:45:00,224.0,0.02,0.0,0.001,50.03,0.07
Station02,287,2024-08-15 04:46:00,228.23,0.05,0.06,0.003,49.69,0.03
Station02,288,2024-08-15 04:47:00,223.6,0.05,0.23,0.001,49.73,0.07
Station02,289,2024-08-15 04:48:00,220.26,0.03,0.15,0.002,49.52,0.08
Station02,290,2024-08-15 04:49:00,237.54,0.03,0.49,0.002,49.83,0.09
Station02,291,2024-08-15 04:50:00,237.64,0.02,0.25,0.002,50.33,0.04
Station02,292,2024-08-15 04:51:00,228.49,0.02,0.31,0.002,50.5,0.04
Station02,293,2024-08-15 04:52:00,225.0,0.03,0.39,0.002,50.17,0.07
Station02,294,2024-08-15 04:53:00,222.09,0.05,0.39,0.003,49.89,0.07
Station02,295,2024-08-15 04:54:00,221.42,0.04,0.16,0.003,50.46,0.08
Station02,296,2024-08-15 04:55:00,228.53,0.04,0.42,0.003,49.73,0.0
Station02,297,2024-08-15 04:56:00,234.78,0.02,0.02,0.002,50.27,0.09
Station02,298,2024-08-15 04:57:00,238.74,0.03,0.38,0.002,49.69,0.06
Station02,299,2024-08-15 04:58:00,231.56,0.04,0.36,0.003,49.8,0.04
Station02,300,2024-08-15 04:59:00,232.36,0.02,0.26,0.003,50.18,0.08
Station02,301,2024-08-15 05:00:00,220.37,0.04,0.33,0.002,49.66,0.03
Station02,302,2024-08-15 05:01:00,222.69,0.03,0.12,0.001,49.86,0.01
Station02,303,2024-08-15 05:02:00,238.38,0.05,0.39,0.001,50.31,0.08
Station02,304,2024-08-15 05:03:00,235.08,0.04,0.19,0.003,50.47,0.08
Station02,305,2024-08-15 05:04:00,232.25,0.04,0.1,0.002,50.39,0.08
Station02,306,2024-08-15 05:05:00,234.1,0.03,0.28,0.002,50.48,0.1
Station02,307,2024-08-15 05:06:00,234.82,0.03,0.41,0.002,49.92,0.08
Station02,308,2024-08-15 05:07:00,224.89,0.04,0.15,0.001,50.24,0.05
Station02,309,2024-08-15 05:08:00,239.69,0.04,0.49,0.002,49.77,0.04
Station02,310,2024-08-15 05:09:00,226.31,0.04,0.22,0.003,50.14,0.08
Station02,311,2024-08-15 05:10:00,221.63,0.03,0.05,0.002,49.72,0.06
Station02,312,2024-08-15 05:11:00,222.34,0.03,0.0,0.002,49.78,0.03
Station02,313,2024-08-15 05:12:00,234.72,0.04,0.28,0.002,49.83,0.03
Station02,314,2024-08-15 05:13:00,226.69,0.03,0.31,0.003,49.85,0.02
Station02,315,2024-08-15 05:14:00,234.36,0.03,0.05,0.002,50.45,0.02
Station02,316,2024-08-15 05:15:00,221.35,0.04,0.34,0.003,49.69,0.08
Station02,317,2024-08-15 05:16:00,229.05,0.04,0.1,0.002,49.63,0.04
Station02,318,2024-08-15 05:17:00,230.69,0.03,0.2,0.002,50.0,0.09
Station02,319,2024-08-15 05:18:00,237.59,0.03,0.09,0.001,49.62,0.07
Station02,320,2024-08-15 05:19:00,225.08,0.04,0.21,0.003,49.7,0.05
Station02,321,2024-08-15 05:20:00,222.95,0.05,0.2,0.002,50.14,0.02
Station02,322,2024-08-15 05:21:00,224.31,0.03,0.3,0.001,50.22,0.06
Station02,323,2024-08-15 05:22:00,229.7,0.04,0.27,0.002,49.9,0.07
