Process_ID,ID,Timestamp,Voltage,Current,Power,Energy,Frequency,PF
Station04,29,2024-08-21 00:28:00,223.43,0.04,0.42,0.002,50.4,0.0
Station04,30,2024-08-21 00:29:00,238.65,0.03,0.41,0.001,50.48,0.05
Station04,31,2024-08-21 00:30:00,228.4,0.04,0.07,0.002,50.0,0.09
Station04,32,2024-08-21 00:31:00,228.73,0.04,0.03,0.001,49.92,0.07
Station04,33,2024-08-21 00:32:00,232.63,0.02,0.45,0.002,49.64,0.02
Station04,34,2024-08-21 00:33:00,220.94,0.02,0.28,0.003,50.23,0.1
Station04,35,2024-08-21 00:34:00,232.0,0.03,0.15,0.002,49.51,0.08
Station04,36,2024-08-21 00:35:00,222.42,0.02,0.49,0.001,50.22,0.04
Station04,37,2024-08-21 00:36:00,231.34,0.03,0.14,0.003,50.13,0.05
Station04,38,2024-08-21 00:37:00,238.36,0.04,0.02,0.002,49.54,0.08
Station04,39,2024-08-21 00:38:00,234.46,0.02,0.43,0.003,49.88,0.07
Station04,40,2024-08-21 00:39:00,232.53,0.02,0.11,0.001,49.75,0.07
Station04,41,2024-08-21 00:40:00,236.75,0.05,0.15,0.001,50.32,0.03
Station04,42,2024-08-21 00:41:00,232.18,0.05,0.21,0.002,49.84,0.04
Station04,43,2024-08-21 00:42:00,231.61,0.04,0.14,0.003,49.93,0.08
Station04,44,2024-08-21 00:43:00,225.43,0.03,0.46,0.003,49.58,0.01
Station04,45,2024-08-21 00:44:00,229.93,0.03,0.5,0.002,50.4,0.1
Station04,46,2024-08-21 00:45:00,229.25,0.03,0.1,0.003,50.28,0.02
Station04,47,2024-08-21 00:46:00,229.95,0.04,0.14,0.003,49.83,0.01
Station04,48,2024-08-21 00:47:00,236.4,0.03,0.19,0.002,49.9,0.08
Station04,49,2024-08-21 00:48:00,224.32,0.05,0.39,0.003,50.05,0.07
Station04,50,2024-08-21 00:49:00,231.05,0.02,0.03,0.001,49.83,0.03
Station04,51,2024-08-21 00:50:00,222.89,0.05,0.22,0.001,49.82,0.05
Station04,52,2024-08-21 00:51:00,235.63,0.02,0.47,0.002,50.03,0.0
Station04,53,2024-08-21 00:52:00,231.84,0.02,0.48,0.003,49.89,0.06
Station04,54,2024-08-21 00:53:00,233.97,0.02,0.09,0.003,50.21,0.07
Station04,55,2024-08-21 00:54:00,239.22,0.04,0.4,0.001,49.86,0.05
Station04,56,2024-08-21 00:55:00,227.72,0.05,0.02,0.003,50.28,0.03
Station04,57,2024-08-21 00:56:00,223.62,0.03,0.34,0.002,49.72,0.07
Station04,58,2024-08-21 00:57:00,238.74,0.02,0.37,0.003,49.7,0.08
Station04,59,2024-08-21 00:58:00,224.74,0.02,0.19,0.002,49.64,0.0
Station04,60,2024-08-21 00:59:00,224.7,0.03,0.05,0.003,50.12,0.02
Station04,61,2024-08-21 01:00:00,229.29,0.04,0.15,0.002,49.92,0.04
Station04,62,2024-08-21 01:01:00,238.74,0.03,0.15,0.001,50.04,0.07
Station04,63,2024-08-21 01:02:00,222.72,0.02,0.37,0.002,50.17,0.03
Station04,64,2024-08-21 01:03:00,236.88,0.05,0.15,0.002,49.51,0.09
Station04,65,2024-08-21 01:04:00,237.38,0.05,0.49,0.002,49.62,0.05
Station04,66,2024-08-21 01:05:00,239.07,0.03,0.07,0.002,49.71,0.03
Station04,67,2024-08-21 01:06:00,236.48,0.03,0.45,0.003,49.54,0.0
Station04,68,2024-08-21 01:07:00,222.27,0.02,0.4,0.002,50.24,0.04
Station04,69,2024-08-21 01:08:00,225.85,0.02,0.19,0.002,50.38,0.08
Station04,70,2024-08-21 01:09:00,237.83,0.02,0.33,0.002,49.67,0.04
Station04,71,2024-08-21 01:10:00,235.03,0.03,0.02,0.002,49.65,0.03
Station04,72,2024-08-21 01:11:00,237.64,0.04,0.38,0.002,50.18,0.05
Station04,73,2024-08-21 01:12:00,232.44,0.03,0.06,0.002,49.91,0.07
Station04,74,2024-08-21 01:13:00,221.86,0.02,0.11,0.001,49.97,0.09
Station04,75,2024-08-21 01:14:00,221.36,0.02,0.26,0.002,50.23,0.0
Station04,76,2024-08-21 01:15:00,226.88,0.05,0.39,0.002,50.48,0.02
Station04,77,2024-08-21 01:16:00,230.12,0.04,0.35,0.002,49.55,0.01
Station04,78,2024-08-21 01:17:00,238.09,0.03,0.25,0.001,49.91,0.02
Station04,79,2024-08-21 01:18:00,231.45,0.03,0.17,0.002,50.08,0.09
Station04,80,2024-08-21 01:19:00,220.95,0.04,0.18,0.003,50.13,0.01
Station04,81,2024-08-21 01:20:00,224.77,0.04,0.27,0.001,49.63,0.08
Station04,82,2024-08-21 01:21:00,229.58,0.04,0.08,0.003,49.82,0.08
Station04,83,2024-08-21 01:22:00,236.58,0.03,0.36,0.003,49.51,0.1
Station04,84,2024-08-21 01:23:00,227.14,0.05,0.16,0.003,49.9,0.02
Station04,85,2024-08-21 01:24:00,236.97,0.04,0.21,0.002,49.89,0.05
Station04,86,2024-08-21 01:25:00,239.82,0.05,0.28,0.002,50.0,0.01
Station04,87,2024-08-21 01:26:00,235.34,0.05,0.26,0.002,49.85,0.06
Station04,88,2024-08-21 01:27:00,231.36,0.03,0.29,0.001,49.85,0.07
Station04,89,2024-08-21 01:28:00,225.13,0.03,0.43,0.001,49.55,0.06
Station04,90,2024-08-21 01:29:00,222.9,0.04,0.15,0.002,49.85,0.09
Station04,91,2024-08-21 01:30:00,221.34,0.03,0.33,0.002,49.99,0.08
Station04,92,2024-08-21 01:31:00,231.44,0.02,0.03,0.002,49.94,0.1
Station04,93,2024-08-21 01:32:00,240.0,0.03,0.27,0.001,50.08,0.01
Station04,94,2024-08-21 01:33:00,236.05,0.02,0.11,0.002,49.96,0.07
Station04,95,2024-08-21 01:34:00,237.1,0.04,0.25,0.002,50.09,0.09
Station04,96,2024-08-21 01:35:00,220.98,0.04,0.38,0.002,49.78,0.07
Station04,97,2024-08-21 01:36:00,227.04,0.03,0.36,0.001,49.54,0.06
Station04,98,2024-08-21 01:37:00,230.33,0.03,0.34,0.002,50.24,0.04
Station04,99,2024-08-21 01:38:00,233.93,0.04,0.39,0.002,49.94,0.02
Station04,100,2024-08-21 01:39:00,223.88,0.04,0.01,0.003,49.67,0.06
Station04,101,2024-08-21 01:40:00,235.08,0.02,0.42,0.002,50.02,0.01
Station04,102,2024-08-21 01:41:00,224.35,0.05,0.03,0.002,50.33,0.09
Station04,103,2024-08-21 01:42:00,223.73,0.04,0.23,0.002,49.72,0.01
Station04,104,2024-08-21 01:43:00,221.91,0.05,0.42,0.002,50.15,0.05
Station04,105,2024-08-21 01:44:00,233.12,0.05,0.36,0.002,50.43,0.05
Station04,106,2024-08-21 01:45:00,239.08,0.04,0.06,0.003,49.81,0.01
Station04,107,2024-08-21 01:46:00,238.49,0.05,0.05,0.001,49.93,0.08
Station04,108,2024-08-21 01:47:00,228.43,0.05,0.46,0.001,49.94,0.09
Station04,109,2024-08-21 01:48:00,228.9,0.03,0.27,0.002,50.4,0.1
Station04,110,2024-08-21 01:49:00,227.98,0.03,0.17,0.002,49.75,0.03
Station04,111,2024-08-21 01:50:00,225.07,0.04,0.18,0.002,49.58,0.01
Station04,112,2024-08-21 01:51:00,221.91,0.02,0.02,0.003,50.11,0.07
Station04,113,2024-08-21 01:52:00,223.95,0.03,0.49,0.001,50.39,0.0
Station04,114,2024-08-21 01:53:00,228.11,0.04,0.14,0.003,49.53,0.09
Station04,115,2024-08-21 01:54:00,226.8,0.02,0.09,0.002,49.78,0.0
Station04,116,2024-08-21 01:55:00,232.28,0.04,0.05,0.001,50.47,0.08
Station04,117,2024-08-21 01:56:00,224.39,0.02,0.3,0.002,50.03,0.0
Station04,118,2024-08-21 01:57:00,231.21,0.05,0.18,0.002,50.34,0.01
Station04,119,2024-08-21 01:58:00,221.28,0.05,0.34,0.002,49.5,0.04
Station04,120,2024-08-21 01:59:00,222.63,0.03,0.39,0.002,49.6,0.02
Station04,121,2024-08-21 02:00:00,220.99,0.04,0.2,0.003,49.97,0.03
Station04,122,2024-08-21 02:01:00,236.86,0.03,0.19,0.002,49.94,0.05
Station04,123,2024-08-21 02:02:00,227.35,0.05,0.33,0.002,49.95,0.07
Station04,124,2024-08-21 02:03:00,228.05,0.03,0.34,0.003,50.32,0.01
Station04,125,2024-08-21 02:04:00,239.96,0.03,0.38,0.003,49.89,0.02
Station04,126,2024-08-21 02:05:00,232.72,0.04,0.3,0.002,50.24,0.02
Station04,127,2024-08-21 02:06:00,224.48,0.02,0.43,0.003,49.82,0.02
Station04,128,2024-08-21 02:07:00,231.39,0.05,0.07,0.002,50.18,0.07
Station04,129,2024-08-21 02:08:00,222.55,0.03,0.43,0.002,50.18,0.07
Station04,130,2024-08-21 02:09:00,235.96,0.04,0.2,0.002,49.54,0.09
Station04,131,2024-08-21 02:10:00,225.21,0.04,0.13,0.003,49.87,0.01
Station04,132,2024-08-21 02:11:00,231.5,0.05,0.19,0.002,50.22,0.04
Station04,133,2024-08-21 02:12:00,236.47,0.02,0.01,0.003,50.49,0.07
Station04,134,2024-08-21 02:13:00,234.37,0.04,0.08,0.001,49.81,0.02
Station04,135,2024-08-21 02:14:00,228.75,0.02,0.05,0.002,49.86,0.01
Station04,136,2024-08-21 02:15:00,226.63,0.03,0.1,0.003,50.45,0.08
Station04,137,2024-08-21 02:16:00,228.3,0.02,0.4,0.002,50.01,0.09
Station04,138,2024-08-21 02:17:00,236.47,0.02,0.33,0.002,49.52,0.05
Station04,139,2024-08-21 02:18:00,233.53,0.04,0.3,0.002,49.64,0.08
Station04,140,2024-08-21 02:19:00,222.98,0.04,0.19,0.002,49.65,0.05
Station04,141,2024-08-21 02:20:00,235.34,0.04,0.3,0.002,49.59,0.01
Station04,142,2024-08-21 02:21:00,237.3,0.05,0.39,0.002,49.99,0.1
Station04,143,2024-08-21 02:22:00,234.75,0.04,0.29,0.001,49.76,0.02
Station04,144,2024-08-21 02:23:00,228.72,0.04,0.29,0.001,49.55,0.07
Station04,145,2024-08-21 02:24:00,224.33,0.05,0.14,0.001,50.48,0.05
Station04,146,2024-08-21 02:25:00,227.09,0.04,0.37,0.002,50.37,0.08
Station04,147,2024-08-21 02:26:00,226.68,0.04,0.27,0.002,50.17,0.09
Station04,148,2024-08-21 02:27:00,238.51,0.04,0.47,0.003,50.01,0.05
Station04,149,2024-08-21 02:28:00,222.64,0.04,0.03,0.003,50.34,0.05
Station04,150,2024-08-21 02:29:00,236.19,0.03,0.37,0.002,49.65,0.0
Station04,151,2024-08-21 02:30:00,221.47,0.02,0.06,0.003,49.54,0.03
Station04,152,2024-08-21 02:31:00,233.21,0.05,0.38,0.001,49.74,0.09
Station04,153,2024-08-21 02:32:00,233.16,0.03,0.22,0.001,49.87,0.08
Station04,154,2024-08-21 02:33:00,231.77,0.02,0.42,0.003,49.94,0.0
Station04,155,2024-08-21 02:34:00,221.63,0.04,0.28,0.002,49.52,0.05
Station04,156,2024-08-21 02:35:00,227.52,0.03,0.35,0.002,49.53,0.02
Station04,157,2024-08-21 02:36:00,222.21,0.03,0.12,0.002,50.01,0.04
Station04,158,2024-08-21 02:37:00,236.65,0.03,0.31,0.002,50.2,0.07
Station04,159,2024-08-21 02:38:00,221.63,0.03,0.02,0.002,50.48,0.05
Station04,160,2024-08-21 02:39:00,228.83,0.03,0.1,0.002,49.82,0.04
Station04,161,2024-08-21 02:40:00,222.41,0.03,0.12,0.001,50.39,0.07
Station04,162,2024-08-21 02:41:00,231.92,0.05,0.19,0.001,49.97,0.0
Station04,163,2024-08-21 02:42:00,220.07,0.04,0.38,0.002,49.62,0.04
Station04,164,2024-08-21 02:43:00,224.38,0.04,0.31,0.002,49.87,0.09
Station04,165,2024-08-21 02:44:00,238.52,0.02,0.28,0.003,49.8,0.01
Station04,166,2024-08-21 02:45:00,230.06,0.04,0.24,0.002,50.09,0.1
Station04,167,2024-08-21 02:46:00,225.84,0.05,0.23,0.003,49.99,0.0
Station04,168,2024-08-21 02:47:00,235.15,0.02,0.47,0.002,50.15,0.08
Station04,169,2024-08-21 02:48:00,231.76,0.04,0.12,0.002,49.96,0.04
Station04,170,2024-08-21 02:49:00,232.7,0.04,0.47,0.001,50.34,0.05
Station04,171,2024-08-21 02:50:00,232.49,0.03,0.21,0.001,50.2,0.08
Station04,172,2024-08-21 02:51:00,234.44,0.03,0.01,0.002,50.01,0.03
Station04,173,2024-08-21 02:52:00,230.96,0.03,0.33,0.002,49.83,0.09
Station04,174,2024-08-21 02:53:00,226.65,0.05,0.23,0.003,49.77,0.08
Station04,175,2024-08-21 02:54:00,221.28,0.04,0.32,0.002,50.05,0.01
Station04,176,2024-08-21 02:55:00,222.83,0.03,0.47,0.003,49.75,0.03
Station04,177,2024-08-21 02:56:00,239.41,0.04,0.18,0.003,49.56,0.05
Station04,178,2024-08-21 02:57:00,233.5,0.05,0.39,0.003,50.01,0.1
Station04,179,2024-08-21 02:58:00,232.56,0.03,0.05,0.002,49.97,0.08
Station04,180,2024-08-21 02:59:00,227.91,0.04,0.37,0.002,49.7,0.05
Station04,181,2024-08-21 03:00:00,223.16,0.05,0.37,0.003,50.0,0.1
Station04,182,2024-08-21 03:01:00,224.95,0.05,0.14,0.002,50.16,0.03
Station04,183,2024-08-21 03:02:00,221.16,0.04,0.17,0.002,49.76,0.05
Station04,184,2024-08-21 03:03:00,232.18,0.03,0.27,0.002,50.33,0.01
Station04,185,2024-08-21 03:04:00,239.44,0.04,0.06,0.002,50.48,0.09
Station04,186,2024-08-21 03:05:00,222.64,0.04,0.18,0.002,50.48,0.08
Station04,187,2024-08-21 03:06:00,226.49,0.04,0.04,0.002,50.14,0.06
Station04,188,2024-08-21 03:07:00,228.09,0.04,0.26,0.002,49.7,0.09
Station04,189,2024-08-21 03:08:00,239.3,0.05,0.13,0.002,50.48,0.08
Station04,190,2024-08-21 03:09:00,225.99,0.04,0.38,0.003,50.18,0.08
Station04,191,2024-08-21 03:10:00,220.85,0.03,0.31,0.002,50.01,0.07
Station04,192,2024-08-21 03:11:00,239.94,0.02,0.43,0.003,50.06,0.04
Station04,193,2024-08-21 03:12:00,228.26,0.04,0.25,0.002,50.37,0.01
Station04,194,2024-08-21 03:13:00,233.65,0.04,0.14,0.003,49.64,0.05
Station04,195,2024-08-21 03:14:00,226.62,0.03,0.05,0.002,49.62,0.02
Station04,196,2024-08-21 03:15:00,229.91,0.04,0.25,0.002,50.4,0.03
Station04,197,2024-08-21 03:16:00,232.48,0.04,0.16,0.002,50.37,0.05
Station04,198,2024-08-21 03:17:00,233.62,0.04,0.11,0.002,50.16,0.04
Station04,199,2024-08-21 03:18:00,234.11,0.04,0.47,0.001,50.0,0.01
Station04,200,2024-08-21 03:19:00,225.3,0.05,0.11,0.002,50.06,0.06
Station04,201,2024-08-21 03:20:00,222.12,0.03,0.11,0.002,50.17,0.07
Station04,202,2024-08-21 03:21:00,222.35,0.05,0.07,0.002,50.48,0.04
Station04,203,2024-08-21 03:22:00,231.34,0.05,0.3,0.001,50.41,0.06
Station04,204,2024-08-21 03:23:00,238.41,0.04,0.38,0.001,50.22,0.03
Station04,205,2024-08-21 03:24:00,221.62,0.05,0.04,0.002,50.1,0.05
Station04,206,2024-08-21 03:25:00,229.82,0.04,0.31,0.001,50.44,0.08
Station04,207,2024-08-21 03:26:00,236.15,0.04,0.49,0.002,50.04,0.02
Station04,208,2024-08-21 03:27:00,222.94,0.04,0.03,0.001,49.56,0.06
Station04,209,2024-08-21 03:28:00,229.03,0.03,0.47,0.002,49.68,0.04
Station04,210,2024-08-21 03:29:00,239.85,0.03,0.45,0.002,49.83,0.03
Station04,211,2024-08-21 03:30:00,239.48,0.04,0.19,0.003,50.05,0.02
Station04,212,2024-08-21 03:31:00,224.06,0.05,0.02,0.002,50.39,0.02
Station04,213,2024-08-21 03:32:00,223.45,0.03,0.25,0.003,49.79,0.08
Station04,214,2024-08-21 03:33:00,221.67,0.03,0.44,0.001,49.64,0.1
Station04,215,2024-08-21 03:34:00,222.97,0.02,0.24,0.001,50.22,0.1
Station04,216,2024-08-21 03:35:00,238.42,0.02,0.29,0.002,49.74,0.08
Station04,217,2024-08-21 03:36:00,235.12,0.02,0.41,0.002,50.3,0.02
Station04,218,2024-08-21 03:37:00,232.35,0.04,0.03,0.002,49.51,0.05
Station04,219,2024-08-21 03:38:00,238.41,0.05,0.35,0.002,50.24,0.01
Station04,220,2024-08-21 03:39:00,222.67,0.05,0.0,0.001,50.46,0.03
Station04,221,2024-08-21 03:40:00,227.28,0.03,0.23,0.002,49.56,0.05
Station04,222,2024-08-21 03:41:00,224.19,0.05,0.46,0.003,49.96,0.09
Station04,223,2024-08-21 03:42:00,221.13,0.02,0.24,0.003,49.97,0.05
Station04,224,2024-08-21 03:43:00,227.22,0.04,0.47,0.003,49.94,0.07
Station04,225,2024-08-21 03:44:00,221.74,0.04,0.21,0.002,50.23,0.1
Station04,226,2024-08-21 03:45:00,220.97,0.03,0.13,0.001,50.02,0.09
Station04,227,2024-08-21 03:46:00,232.43,0.05,0.23,0.001,49.83,0.1
Station04,228,2024-08-21 03:47:00,236.36,0.02,0.26,0.001,49.82,0.07
Station04,229,2024-08-21 03:48:00,228.07,0.05,0.17,0.003,50.36,0.0
Station04,230,2024-08-21 03:49:00,234.26,0.03,0.13,0.001,50.25,0.03
Station04,231,2024-08-21 03:50:00,238.7,0.04,0.29,0.002,50.02,0.09
Station04,232,2024-08-21 03:51:00,234.85,0.04,0.1,0.002,49.62,0.03
Station04,233,2024-08-21 03:52:00,225.77,0.04,0.35,0.002,49.96,0.05
Station04,234,2024-08-21 03:53:00,220.14,0.03,0.4,0.001,50.32,0.02
Station04,235,2024-08-21 03:54:00,232.06,0.04,0.39,0.001,49.61,0.09
Station04,236,2024-08-21 03:55:00,225.45,0.03,0.3,0.001,50.39,0.07
Station04,237,2024-08-21 03:56:00,228.39,0.05,0.03,0.001,50.1,0.05
Station04,238,2024-08-21 03:57:00,239.77,0.04,0.25,0.002,50.26,0.09
Station04,239,2024-08-21 03:58:00,238.07,0.03,0.17,0.003,49.87,0.02
Station04,240,2024-08-21 03:59:00,237.08,0.04,0.16,0.002,49.9,0.05
Station04,241,2024-08-21 04:00:00,233.34,0.02,0.41,0.002,50.02,0.04
Station04,242,2024-08-21 04:01:00,231.14,0.02,0.31,0.001,50.14,0.03
Station04,243,2024-08-21 04:02:00,226.35,0.04,0.01,0.002,50.01,0.04
Station04,244,2024-08-21 04:03:00,224.3,0.04,0.48,0.002,50.01,0.02
Station04,245,2024-08-21 04:04:00,239.56,0.05,0.07,0.002,50.06,0.07
Station04,246,2024-08-21 04:05:00,236.43,0.03,0.43,0.002,50.27,0.01
Station04,247,2024-08-21 04:06:00,220.09,0.04,0.43,0.001,50.35,0.06
Station04,248,2024-08-21 04:07:00,232.47,0.03,0.36,0.002,50.19,0.07
Station04,249,2024-08-21 04:08:00,237.67,0.02,0.31,0.001,50.24,0.02
Station04,250,2024-08-21 04:09:00,223.19,0.04,0.12,0.003,49.62,0.03
Station04,251,2024-08-21 04:10:00,236.06,0.04,0.36,0.003,50.28,0.08
Station04,252,2024-08-21 04:11:00,228.76,0.03,0.1,0.001,50.18,0.04
Station04,253,2024-08-21 04:12:00,233.12,0.05,0.36,0.001,50.49,0.01
Station04,254,2024-08-21 04:13:00,220.47,0.02,0.24,0.002,50.46,0.04
Station04,255,2024-08-21 04:14:00,237.02,0.03,0.45,0.003,49.84,0.07
Station04,256,2024-08-21 04:15:00,233.05,0.03,0.18,0.003,49.88,0.08
Station04,257,2024-08-21 04:16:00,239.52,0.04,0.29,0.002,50.37,0.08
Station04,258,2024-08-21 04:17:00,232.02,0.04,0.31,0.003,49.56,0.04
Station04,259,2024-08-21 04:18:00,220.66,0.03,0.44,0.002,50.39,0.07
Station04,260,2024-08-21 04:19:00,232.14,0.05,0.4,0.002,50.08,0.1
Station04,261,2024-08-21 04:20:00,229.29,0.03,0.29,0.001,49.77,0.07
Station04,262,2024-08-21 04:21:00,221.55,0.04,0.2,0.002,50.36,0.1
Station04,263,2024-08-21 04:22:00,224.69,0.04,0.01,0.002,49.63,0.09
Station04,264,2024-08-21 04:23:00,237.43,0.03,0.42,0.002,49.68,0.06
Station04,265,2024-08-21 04:24:00,232.59,0.02,0.35,0.003,49.65,0.02
Station04,266,2024-08-21 04:25:00,233.16,0.03,0.49,0.001,49.76,0.06
Station04,267,2024-08-21 04:26:00,231.26,0.04,0.4,0.001,50.5,0.06
Station04,268,2024-08-21 04:27:00,225.99,0.05,0.46,0.003,50.14,0.07
Station04,269,2024-08-21 04:28:00,226.98,0.03,0.26,0.002,49.5,0.08
Station04,270,2024-08-21 04:29:00,229.92,0.05,0.45,0.001,50.39,0.1
Station04,271,2024-08-21 04:30:00,239.09,0.05,0.48,0.003,49.76,0.09
Station04,272,2024-08-21 04:31:00,237.09,0.03,0.41,0.002,49.52,0.02
Station04,273,2024-08-21 04:32:00,232.3,0.04,0.28,0.002,49.91,0.08
Station04,274,2024-08-21 04:33:00,228.06,0.03,0.09,0.002,49.72,0.05
Station04,275,2024-08-21 04:34:00,228.73,0.04,0.02,0.002,50.42,0.06
Station04,276,2024-08-21 04:35:00,231.55,0.02,0.29,0.001,50.4,0.01
Station04,277,2024-08-21 04:36:00,223.31,0.03,0.1,0.003,50.36,0.08
Station04,278,2024-08-21 04:37:00,225.44,0.03,0.13,0.003,50.17,0.08
Station04,279,2024-08-21 04:38:00,233.41,0.03,0.01,0.002,50.14,0.07
Station04,280,2024-08-21 04:39:00,239.26,0.03,0.33,0.002,49.91,0.0
Station04,281,2024-08-21 04:40:00,230.49,0.03,0.21,0.001,49.9,0.0
Station04,282,2024-08-21 04:41:00,229.07,0.05,0.48,0.002,50.35,0.04
Station04,283,2024-08-21 04:42:00,238.03,0.05,0.04,0.002,50.2,0.03
Station04,284,2024-08-21 04:43:00,230.75,0.03,0.02,0.002,49.56,0.06
Station04,285,2024-08-21 04:44:00,220.53,0.03,0.19,0.002,49.59,0.03
Station04,286,2024-08-21 04:45:00,221.73,0.03,0.19,0.001,49.58,0.0
Station04,287,2024-08-21 04:46:00,230.65,0.03,0.28,0.003,50.32,0.03
Station04,288,2024-08-21 04:47:00,232.28,0.04,0.42,0.002,50.37,0.08
Station04,289,2024-08-21 04:48:00,235.66,0.04,0.06,0.001,49.73,0.03
Station04,290,2024-08-21 04:49:00,228.8,0.04,0.34,0.002,50.26,0.08
Station04,291,2024-08-21 04:50:00,236.25,0.04,0.5,0.001,50.14,0.03
Station04,292,2024-08-21 04:51:00,224.54,0.02,0.06,0.001,50.33,0.02
Station04,293,2024-08-21 04:52:00,231.99,0.05,0.31,0.002,50.35,0.01
Station04,294,2024-08-21 04:53:00,227.18,0.04,0.07,0.003,50.13,0.02
Station04,295,2024-08-21 04:54:00,229.76,0.04,0.27,0.001,49.81,0.03
Station04,296,2024-08-21 04:55:00,225.4,0.02,0.16,0.002,49.92,0.1
Station04,297,2024-08-21 04:56:00,230.04,0.03,0.3,0.001,50.48,0.04
Station04,298,2024-08-21 04:57:00,224.02,0.04,0.12,0.001,49.8,0.08
Station04,299,2024-08-21 04:58:00,237.36,0.04,0.15,0.001,50.16,0.0
Station04,300,2024-08-21 04:59:00,225.28,0.04,0.4,0.003,50.17,0.09
Station04,301,2024-08-21 05:00:00,239.23,0.03,0.44,0.003,49.98,0.02
Station04,302,2024-08-21 05:01:00,229.73,0.03,0.17,0.003,49.83,0.05
Station04,303,2024-08-21 05:02:00,231.0,0.03,0.07,0.001,50.1,0.1
Station04,304,2024-08-21 05:03:00,233.21,0.04,0.48,0.002,49.88,0.02
Station04,305,2024-08-21 05:04:00,220.94,0.02,0.09,0.002,49.54,0.09
Station04,306,2024-08-21 05:05:00,238.14,0.04,0.18,0.002,49.93,0.03
Station04,307,2024-08-21 05:06:00,223.16,0.03,0.39,0.001,49.85,0.07
Station04,308,2024-08-21 05:07:00,237.94,0.04,0.44,0.002,49.51,0.03
Station04,309,2024-08-21 05:08:00,220.94,0.05,0.29,0.003,49.83,0.1
Station04,310,2024-08-21 05:09:00,237.56,0.04,0.26,0.001,50.1,0.06
Station04,311,2024-08-21 05:10:00,227.29,0.04,0.3,0.002,50.4,0.01
Station04,312,2024-08-21 05:11:00,229.46,0.03,0.11,0.001,49.56,0.06
Station04,313,2024-08-21 05:12:00,224.64,0.03,0.16,0.002,49.59,0.07
Station04,314,2024-08-21 05:13:00,232.38,0.04,0.02,0.002,49.8,0.0
Station04,315,2024-08-21 05:14:00,224.99,0.04,0.01,0.003,49.8,0.04
Station04,316,2024-08-21 05:15:00,232.31,0.04,0.26,0.002,49.82,0.01
Station04,317,2024-08-21 05:16:00,233.57,0.02,0.11,0.002,49.63,0.01
Station04,318,2024-08-21 05:17:00,237.54,0.04,0.19,0.003,49.96,0.07
Station04,319,2024-08-21 05:18:00,238.37,0.04,0.38,0.003,50.01,0.04
Station04,320,2024-08-21 05:19:00,230.84,0.04,0.0,0.002,50.16,0.05
Station04,321,2024-08-21 05:20:00,230.34,0.02,0.44,0.003,49.73,0.0
Station04,322,2024-08-21 05:21:00,224.58,0.04,0.41,0.003,50.25,0.03
Station04,323,2024-08-21 05:22:00,235.24,0.05,0.29,0.002,50.45,0.03
